Date,,WOD Bon Air East,WOD Bon Air East Ped IN,WOD Bon Air East Ped OUT,WOD Bon Air East Bike IN,WOD Bon Air East Bike OUT
07/01/2012,20:45,1,0,0,1,0
07/01/2012,21:00,0,0,0,0,0
07/01/2012,21:15,0,0,0,0,0
07/01/2012,21:30,0,0,0,0,0
07/01/2012,21:45,0,0,0,0,0
07/01/2012,22:00,0,0,0,0,0
07/01/2012,22:15,4,1,2,0,1
07/01/2012,22:30,0,0,0,0,0
07/01/2012,22:45,0,0,0,0,0
07/01/2012,23:00,3,2,1,0,0
07/01/2012,23:15,0,0,0,0,0
07/01/2012,23:30,0,0,0,0,0
07/01/2012,23:45,0,0,0,0,0
08/01/2012,00:00,0,0,0,0,0
08/01/2012,00:15,0,0,0,0,0
08/01/2012,00:30,1,0,1,0,0
08/01/2012,00:45,1,1,0,0,0
08/01/2012,01:00,0,0,0,0,0
08/01/2012,01:15,0,0,0,0,0
08/01/2012,01:30,0,0,0,0,0
08/01/2012,01:45,1,0,0,0,1
08/01/2012,02:00,0,0,0,0,0
08/01/2012,02:15,0,0,0,0,0
08/01/2012,02:30,0,0,0,0,0
08/01/2012,02:45,0,0,0,0,0
08/01/2012,03:00,0,0,0,0,0
08/01/2012,03:15,0,0,0,0,0
08/01/2012,03:30,0,0,0,0,0
08/01/2012,03:45,0,0,0,0,0
08/01/2012,04:00,0,0,0,0,0
08/01/2012,04:15,2,0,2,0,0
08/01/2012,04:30,0,0,0,0,0
08/01/2012,04:45,0,0,0,0,0
08/01/2012,05:00,0,0,0,0,0
08/01/2012,05:15,0,0,0,0,0
08/01/2012,05:30,0,0,0,0,0
08/01/2012,05:45,0,0,0,0,0
08/01/2012,06:00,0,0,0,0,0
08/01/2012,06:15,1,0,1,0,0
08/01/2012,06:30,0,0,0,0,0
08/01/2012,06:45,2,1,1,0,0
08/01/2012,07:00,5,1,3,1,0
08/01/2012,07:15,1,1,0,0,0
08/01/2012,07:30,7,2,5,0,0
08/01/2012,07:45,12,3,6,3,0
08/01/2012,08:00,11,3,5,1,2
08/01/2012,08:15,13,5,5,1,2
08/01/2012,08:30,14,6,6,1,1
08/01/2012,08:45,21,8,4,5,4
08/01/2012,09:00,25,8,13,3,1
08/01/2012,09:15,22,8,7,2,5
08/01/2012,09:30,29,5,16,2,6
08/01/2012,09:45,30,16,4,6,4
08/01/2012,10:00,36,18,9,2,7
08/01/2012,10:15,51,20,20,7,4
08/01/2012,10:30,54,10,21,13,10
08/01/2012,10:45,36,8,16,8,4
08/01/2012,11:00,36,17,12,5,2
08/01/2012,11:15,45,13,14,8,10
08/01/2012,11:30,40,7,15,14,4
08/01/2012,11:45,38,12,8,15,3
08/01/2012,12:00,38,10,12,9,7
08/01/2012,12:15,43,9,13,14,7
08/01/2012,12:30,42,10,6,16,10
08/01/2012,12:45,44,11,10,10,13
08/01/2012,13:00,52,18,9,12,13
08/01/2012,13:15,38,11,9,12,6
08/01/2012,13:30,42,12,14,7,9
08/01/2012,13:45,57,18,13,17,9
08/01/2012,14:00,38,11,10,14,3
08/01/2012,14:15,36,16,7,6,7
08/01/2012,14:30,50,14,12,17,7
08/01/2012,14:45,42,9,8,15,10
08/01/2012,15:00,58,22,12,14,10
08/01/2012,15:15,65,21,10,12,22
08/01/2012,15:30,49,11,15,13,10
08/01/2012,15:45,46,8,9,14,15
08/01/2012,16:00,45,11,14,12,8
08/01/2012,16:15,40,11,6,11,12
08/01/2012,16:30,36,6,12,11,7
08/01/2012,16:45,35,10,8,3,14
08/01/2012,17:00,28,11,8,3,6
08/01/2012,17:15,17,5,5,3,4
08/01/2012,17:30,9,5,3,1,0
08/01/2012,17:45,4,2,0,0,2
08/01/2012,18:00,5,1,2,1,1
08/01/2012,18:15,4,3,1,0,0
08/01/2012,18:30,1,1,0,0,0
08/01/2012,18:45,2,0,1,0,1
08/01/2012,19:00,0,0,0,0,0
08/01/2012,19:15,0,0,0,0,0
08/01/2012,19:30,0,0,0,0,0
08/01/2012,19:45,0,0,0,0,0
08/01/2012,20:00,1,0,0,1,0
08/01/2012,20:15,0,0,0,0,0
08/01/2012,20:30,0,0,0,0,0
08/01/2012,20:45,1,1,0,0,0
08/01/2012,21:00,0,0,0,0,0
08/01/2012,21:15,0,0,0,0,0
08/01/2012,21:30,0,0,0,0,0
08/01/2012,21:45,0,0,0,0,0
08/01/2012,22:00,0,0,0,0,0
08/01/2012,22:15,0,0,0,0,0
08/01/2012,22:30,0,0,0,0,0
08/01/2012,22:45,0,0,0,0,0
08/01/2012,23:00,1,1,0,0,0
08/01/2012,23:15,0,0,0,0,0
08/01/2012,23:30,0,0,0,0,0
08/01/2012,23:45,0,0,0,0,0
09/01/2012,00:00,0,0,0,0,0
09/01/2012,00:15,1,1,0,0,0
09/01/2012,00:30,1,0,1,0,0
09/01/2012,00:45,0,0,0,0,0
09/01/2012,01:00,0,0,0,0,0
09/01/2012,01:15,1,1,0,0,0
09/01/2012,01:30,0,0,0,0,0
09/01/2012,01:45,0,0,0,0,0
09/01/2012,02:00,0,0,0,0,0
09/01/2012,02:15,0,0,0,0,0
09/01/2012,02:30,0,0,0,0,0
09/01/2012,02:45,0,0,0,0,0
09/01/2012,03:00,0,0,0,0,0
09/01/2012,03:15,0,0,0,0,0
09/01/2012,03:30,0,0,0,0,0
09/01/2012,03:45,0,0,0,0,0
09/01/2012,04:00,0,0,0,0,0
09/01/2012,04:15,1,0,1,0,0
09/01/2012,04:30,0,0,0,0,0
09/01/2012,04:45,1,1,0,0,0
09/01/2012,05:00,0,0,0,0,0
09/01/2012,05:15,2,1,1,0,0
09/01/2012,05:30,5,2,1,1,1
09/01/2012,05:45,7,3,2,1,1
09/01/2012,06:00,2,2,0,0,0
09/01/2012,06:15,10,6,3,1,0
09/01/2012,06:30,14,3,6,2,3
09/01/2012,06:45,13,2,4,5,2
09/01/2012,07:00,16,6,4,6,0
09/01/2012,07:15,11,6,2,2,1
09/01/2012,07:30,19,4,5,7,3
09/01/2012,07:45,10,2,4,2,2
09/01/2012,08:00,17,4,3,5,5
09/01/2012,08:15,14,3,2,6,3
09/01/2012,08:30,22,5,5,8,4
09/01/2012,08:45,9,4,1,3,1
09/01/2012,09:00,5,1,2,0,2
09/01/2012,09:15,11,3,6,1,1
09/01/2012,09:30,8,4,3,1,0
09/01/2012,09:45,5,3,2,0,0
09/01/2012,10:00,2,0,1,0,1
09/01/2012,10:15,8,2,2,3,1
09/01/2012,10:30,7,2,3,0,2
09/01/2012,10:45,6,0,4,0,2
09/01/2012,11:00,9,4,3,2,0
09/01/2012,11:15,4,1,2,0,1
09/01/2012,11:30,8,2,5,0,1
09/01/2012,11:45,13,7,6,0,0
09/01/2012,12:00,10,4,3,2,1
09/01/2012,12:15,5,2,1,2,0
09/01/2012,12:30,11,3,2,3,3
09/01/2012,12:45,4,3,0,1,0
09/01/2012,13:00,4,1,2,0,1
09/01/2012,13:15,7,2,2,2,1
09/01/2012,13:30,4,0,2,1,1
09/01/2012,13:45,2,1,0,0,1
09/01/2012,14:00,5,0,4,1,0
09/01/2012,14:15,5,3,1,1,0
09/01/2012,14:30,2,1,1,0,0
09/01/2012,14:45,2,0,2,0,0
09/01/2012,15:00,6,4,1,0,1
09/01/2012,15:15,6,3,1,1,1
09/01/2012,15:30,8,2,1,2,3
09/01/2012,15:45,7,1,5,1,0
09/01/2012,16:00,3,1,2,0,0
09/01/2012,16:15,4,2,1,0,1
09/01/2012,16:30,12,6,4,0,2
09/01/2012,16:45,8,1,1,2,4
09/01/2012,17:00,8,2,2,3,1
09/01/2012,17:15,4,0,1,1,2
09/01/2012,17:30,9,5,1,1,2
09/01/2012,17:45,6,1,0,1,4
09/01/2012,18:00,10,0,3,5,2
09/01/2012,18:15,6,0,4,2,0
09/01/2012,18:30,2,0,0,1,1
09/01/2012,18:45,10,2,2,1,5
09/01/2012,19:00,2,0,2,0,0
09/01/2012,19:15,3,1,0,1,1
09/01/2012,19:30,2,1,1,0,0
09/01/2012,19:45,2,1,1,0,0
09/01/2012,20:00,2,0,1,0,1
09/01/2012,20:15,1,1,0,0,0
09/01/2012,20:30,2,0,1,1,0
09/01/2012,20:45,1,0,0,0,1
09/01/2012,21:00,0,0,0,0,0
09/01/2012,21:15,0,0,0,0,0
09/01/2012,21:30,0,0,0,0,0
09/01/2012,21:45,0,0,0,0,0
09/01/2012,22:00,0,0,0,0,0
09/01/2012,22:15,1,1,0,0,0
09/01/2012,22:30,1,0,0,0,1
09/01/2012,22:45,0,0,0,0,0
09/01/2012,23:00,0,0,0,0,0
09/01/2012,23:15,0,0,0,0,0
09/01/2012,23:30,0,0,0,0,0
09/01/2012,23:45,0,0,0,0,0
10/01/2012,00:00,0,0,0,0,0
10/01/2012,00:15,0,0,0,0,0
10/01/2012,00:30,0,0,0,0,0
10/01/2012,00:45,0,0,0,0,0
10/01/2012,01:00,0,0,0,0,0
10/01/2012,01:15,1,0,0,0,1
10/01/2012,01:30,0,0,0,0,0
10/01/2012,01:45,0,0,0,0,0
10/01/2012,02:00,0,0,0,0,0
10/01/2012,02:15,0,0,0,0,0
10/01/2012,02:30,0,0,0,0,0
10/01/2012,02:45,0,0,0,0,0
10/01/2012,03:00,0,0,0,0,0
10/01/2012,03:15,0,0,0,0,0
10/01/2012,03:30,0,0,0,0,0
10/01/2012,03:45,0,0,0,0,0
10/01/2012,04:00,0,0,0,0,0
10/01/2012,04:15,0,0,0,0,0
10/01/2012,04:30,0,0,0,0,0
10/01/2012,04:45,0,0,0,0,0
10/01/2012,05:00,1,1,0,0,0
10/01/2012,05:15,0,0,0,0,0
10/01/2012,05:30,0,0,0,0,0
10/01/2012,05:45,2,1,1,0,0
10/01/2012,06:00,4,3,1,0,0
10/01/2012,06:15,8,6,1,1,0
10/01/2012,06:30,12,6,4,1,1
10/01/2012,06:45,12,2,8,1,1
10/01/2012,07:00,13,6,5,2,0
10/01/2012,07:15,11,2,5,3,1
10/01/2012,07:30,16,8,3,3,2
10/01/2012,07:45,17,6,6,3,2
10/01/2012,08:00,11,1,5,2,3
10/01/2012,08:15,13,4,2,6,1
10/01/2012,08:30,9,2,4,1,2
10/01/2012,08:45,9,3,2,1,3
10/01/2012,09:00,7,1,4,1,1
10/01/2012,09:15,4,2,2,0,0
10/01/2012,09:30,10,3,6,1,0
10/01/2012,09:45,4,3,1,0,0
10/01/2012,10:00,8,3,3,0,2
10/01/2012,10:15,8,4,2,1,1
10/01/2012,10:30,4,1,2,0,1
10/01/2012,10:45,4,0,4,0,0
10/01/2012,11:00,3,3,0,0,0
10/01/2012,11:15,11,5,2,1,3
10/01/2012,11:30,10,1,6,2,1
10/01/2012,11:45,10,2,3,1,4
10/01/2012,12:00,9,2,6,1,0
10/01/2012,12:15,12,5,4,1,2
10/01/2012,12:30,14,3,7,3,1
10/01/2012,12:45,23,8,8,4,3
10/01/2012,13:00,18,7,6,4,1
10/01/2012,13:15,14,2,4,6,2
10/01/2012,13:30,10,3,2,3,2
10/01/2012,13:45,15,1,2,5,7
10/01/2012,14:00,21,6,5,4,6
10/01/2012,14:15,10,5,5,0,0
10/01/2012,14:30,8,3,1,2,2
10/01/2012,14:45,16,3,3,8,2
10/01/2012,15:00,17,10,4,1,2
10/01/2012,15:15,19,4,6,0,9
10/01/2012,15:30,14,4,2,6,2
10/01/2012,15:45,25,8,8,5,4
10/01/2012,16:00,29,12,10,3,4
10/01/2012,16:15,36,13,7,6,10
10/01/2012,16:30,34,11,7,5,11
10/01/2012,16:45,38,13,9,7,9
10/01/2012,17:00,33,11,9,2,11
10/01/2012,17:15,19,4,7,5,3
10/01/2012,17:30,15,5,4,2,4
10/01/2012,17:45,13,2,5,1,5
10/01/2012,18:00,21,2,2,9,8
10/01/2012,18:15,10,1,4,3,2
10/01/2012,18:30,14,0,1,4,9
10/01/2012,18:45,20,6,7,4,3
10/01/2012,19:00,6,0,1,3,2
10/01/2012,19:15,10,7,0,1,2
10/01/2012,19:30,9,0,4,3,2
10/01/2012,19:45,7,5,0,0,2
10/01/2012,20:00,1,0,0,0,1
10/01/2012,20:15,4,1,1,1,1
10/01/2012,20:30,0,0,0,0,0
10/01/2012,20:45,1,1,0,0,0
10/01/2012,21:00,0,0,0,0,0
10/01/2012,21:15,4,1,2,1,0
10/01/2012,21:30,2,1,1,0,0
10/01/2012,21:45,1,1,0,0,0
10/01/2012,22:00,1,1,0,0,0
10/01/2012,22:15,0,0,0,0,0
10/01/2012,22:30,0,0,0,0,0
10/01/2012,22:45,2,0,0,2,0
10/01/2012,23:00,0,0,0,0,0
10/01/2012,23:15,0,0,0,0,0
10/01/2012,23:30,0,0,0,0,0
10/01/2012,23:45,0,0,0,0,0
11/01/2012,00:00,0,0,0,0,0
11/01/2012,00:15,0,0,0,0,0
11/01/2012,00:30,0,0,0,0,0
11/01/2012,00:45,0,0,0,0,0
11/01/2012,01:00,1,0,0,0,1
11/01/2012,01:15,0,0,0,0,0
11/01/2012,01:30,0,0,0,0,0
11/01/2012,01:45,0,0,0,0,0
11/01/2012,02:00,0,0,0,0,0
11/01/2012,02:15,0,0,0,0,0
11/01/2012,02:30,0,0,0,0,0
11/01/2012,02:45,0,0,0,0,0
11/01/2012,03:00,0,0,0,0,0
11/01/2012,03:15,0,0,0,0,0
11/01/2012,03:30,0,0,0,0,0
11/01/2012,03:45,0,0,0,0,0
11/01/2012,04:00,0,0,0,0,0
11/01/2012,04:15,0,0,0,0,0
11/01/2012,04:30,0,0,0,0,0
11/01/2012,04:45,0,0,0,0,0
11/01/2012,05:00,0,0,0,0,0
11/01/2012,05:15,0,0,0,0,0
11/01/2012,05:30,5,2,3,0,0
11/01/2012,05:45,3,2,1,0,0
11/01/2012,06:00,12,4,8,0,0
11/01/2012,06:15,12,3,8,0,1
11/01/2012,06:30,16,9,4,2,1
11/01/2012,06:45,14,7,2,3,2
11/01/2012,07:00,15,7,3,5,0
11/01/2012,07:15,17,6,4,3,4
11/01/2012,07:30,20,8,5,6,1
11/01/2012,07:45,17,6,6,0,5
11/01/2012,08:00,11,4,2,3,2
11/01/2012,08:15,13,1,3,5,4
11/01/2012,08:30,11,2,4,4,1
11/01/2012,08:45,10,3,2,1,4
11/01/2012,09:00,5,1,3,0,1
11/01/2012,09:15,9,4,3,1,1
11/01/2012,09:30,7,4,2,1,0
11/01/2012,09:45,13,4,7,2,0
11/01/2012,10:00,9,4,3,2,0
11/01/2012,10:15,7,2,2,3,0
11/01/2012,10:30,7,0,6,1,0
11/01/2012,10:45,7,4,0,2,1
11/01/2012,11:00,15,3,6,0,6
11/01/2012,11:15,13,4,5,0,4
11/01/2012,11:30,6,2,2,2,0
11/01/2012,11:45,5,2,1,1,1
11/01/2012,12:00,9,3,1,1,4
11/01/2012,12:15,5,1,4,0,0
11/01/2012,12:30,8,4,2,2,0
11/01/2012,12:45,5,1,3,1,0
11/01/2012,13:00,1,0,0,1,0
11/01/2012,13:15,0,0,0,0,0
11/01/2012,13:30,0,0,0,0,0
11/01/2012,13:45,3,0,1,1,1
11/01/2012,14:00,2,1,1,0,0
11/01/2012,14:15,2,1,1,0,0
11/01/2012,14:30,3,1,2,0,0
11/01/2012,14:45,2,1,0,0,1
11/01/2012,15:00,4,3,0,1,0
11/01/2012,15:15,0,0,0,0,0
11/01/2012,15:30,2,0,2,0,0
11/01/2012,15:45,3,2,1,0,0
11/01/2012,16:00,2,1,0,0,1
11/01/2012,16:15,9,4,3,2,0
11/01/2012,16:30,8,2,5,0,1
11/01/2012,16:45,8,2,3,1,2
11/01/2012,17:00,9,6,2,0,1
11/01/2012,17:15,7,1,3,1,2
11/01/2012,17:30,4,2,0,0,2
11/01/2012,17:45,5,0,1,2,2
11/01/2012,18:00,8,0,1,3,4
11/01/2012,18:15,4,0,0,1,3
11/01/2012,18:30,8,2,3,3,0
11/01/2012,18:45,1,0,1,0,0
11/01/2012,19:00,2,1,0,0,1
11/01/2012,19:15,2,0,0,1,1
11/01/2012,19:30,0,0,0,0,0
11/01/2012,19:45,1,0,0,1,0
11/01/2012,20:00,2,0,0,0,2
11/01/2012,20:15,4,1,1,1,1
11/01/2012,20:30,0,0,0,0,0
11/01/2012,20:45,0,0,0,0,0
11/01/2012,21:00,0,0,0,0,0
11/01/2012,21:15,0,0,0,0,0
11/01/2012,21:30,0,0,0,0,0
11/01/2012,21:45,3,1,0,0,2
11/01/2012,22:00,0,0,0,0,0
11/01/2012,22:15,0,0,0,0,0
11/01/2012,22:30,1,0,0,0,1
11/01/2012,22:45,3,0,0,3,0
11/01/2012,23:00,0,0,0,0,0
11/01/2012,23:15,0,0,0,0,0
11/01/2012,23:30,0,0,0,0,0
11/01/2012,23:45,0,0,0,0,0
12/01/2012,00:00,1,0,1,0,0
12/01/2012,00:15,0,0,0,0,0
12/01/2012,00:30,0,0,0,0,0
12/01/2012,00:45,0,0,0,0,0
12/01/2012,01:00,0,0,0,0,0
12/01/2012,01:15,0,0,0,0,0
12/01/2012,01:30,0,0,0,0,0
12/01/2012,01:45,0,0,0,0,0
12/01/2012,02:00,0,0,0,0,0
12/01/2012,02:15,0,0,0,0,0
12/01/2012,02:30,0,0,0,0,0
12/01/2012,02:45,0,0,0,0,0
12/01/2012,03:00,0,0,0,0,0
12/01/2012,03:15,0,0,0,0,0
12/01/2012,03:30,0,0,0,0,0
12/01/2012,03:45,0,0,0,0,0
12/01/2012,04:00,0,0,0,0,0
12/01/2012,04:15,0,0,0,0,0
12/01/2012,04:30,0,0,0,0,0
12/01/2012,04:45,0,0,0,0,0
12/01/2012,05:00,1,1,0,0,0
12/01/2012,05:15,3,1,0,1,1
12/01/2012,05:30,0,0,0,0,0
12/01/2012,05:45,5,0,4,1,0
12/01/2012,06:00,6,5,0,1,0
12/01/2012,06:15,7,4,2,1,0
12/01/2012,06:30,14,3,6,2,3
12/01/2012,06:45,19,8,6,3,2
12/01/2012,07:00,16,10,4,1,1
12/01/2012,07:15,9,1,3,3,2
12/01/2012,07:30,20,4,8,7,1
12/01/2012,07:45,16,5,2,6,3
12/01/2012,08:00,20,7,5,5,3
12/01/2012,08:15,11,4,3,1,3
12/01/2012,08:30,19,4,7,6,2
12/01/2012,08:45,17,6,3,5,3
12/01/2012,09:00,12,4,5,0,3
12/01/2012,09:15,12,2,6,2,2
12/01/2012,09:30,7,2,5,0,0
12/01/2012,09:45,7,4,3,0,0
12/01/2012,10:00,8,4,1,1,2
12/01/2012,10:15,23,10,7,4,2
12/01/2012,10:30,9,3,4,0,2
12/01/2012,10:45,10,2,4,2,2
12/01/2012,11:00,7,0,1,4,2
12/01/2012,11:15,9,4,4,0,1
12/01/2012,11:30,9,6,1,1,1
12/01/2012,11:45,16,5,4,3,4
12/01/2012,12:00,11,4,3,4,0
12/01/2012,12:15,21,2,7,6,6
12/01/2012,12:30,22,8,7,4,3
12/01/2012,12:45,21,5,11,3,2
12/01/2012,13:00,25,7,8,6,4
12/01/2012,13:15,23,9,7,4,3
12/01/2012,13:30,28,11,5,8,4
12/01/2012,13:45,26,8,7,5,6
12/01/2012,14:00,14,3,5,2,4
12/01/2012,14:15,23,8,4,7,4
12/01/2012,14:30,33,6,9,12,6
12/01/2012,14:45,38,10,11,11,6
12/01/2012,15:00,24,4,8,4,8
12/01/2012,15:15,35,9,5,15,6
12/01/2012,15:30,31,7,13,6,5
12/01/2012,15:45,37,11,4,8,14
12/01/2012,16:00,46,13,9,13,11
12/01/2012,16:15,33,10,10,9,4
12/01/2012,16:30,53,13,14,10,16
12/01/2012,16:45,53,9,15,14,15
12/01/2012,17:00,44,13,13,5,13
12/01/2012,17:15,38,11,5,8,14
12/01/2012,17:30,19,6,4,4,5
12/01/2012,17:45,22,2,8,3,9
12/01/2012,18:00,16,4,8,0,4
12/01/2012,18:15,15,5,1,4,5
12/01/2012,18:30,24,8,3,5,8
12/01/2012,18:45,19,6,7,1,5
12/01/2012,19:00,12,4,2,4,2
12/01/2012,19:15,11,3,4,2,2
12/01/2012,19:30,8,1,3,2,2
12/01/2012,19:45,10,3,4,1,2
12/01/2012,20:00,8,1,3,3,1
12/01/2012,20:15,5,3,1,0,1
12/01/2012,20:30,1,0,1,0,0
12/01/2012,20:45,1,0,0,1,0
12/01/2012,21:00,4,2,2,0,0
12/01/2012,21:15,1,0,1,0,0
12/01/2012,21:30,0,0,0,0,0
12/01/2012,21:45,0,0,0,0,0
12/01/2012,22:00,0,0,0,0,0
12/01/2012,22:15,2,1,0,1,0
12/01/2012,22:30,0,0,0,0,0
12/01/2012,22:45,0,0,0,0,0
12/01/2012,23:00,0,0,0,0,0
12/01/2012,23:15,0,0,0,0,0
12/01/2012,23:30,0,0,0,0,0
12/01/2012,23:45,1,0,0,1,0
13/01/2012,00:00,0,0,0,0,0
13/01/2012,00:15,1,1,0,0,0
13/01/2012,00:30,0,0,0,0,0
13/01/2012,00:45,1,0,1,0,0
13/01/2012,01:00,0,0,0,0,0
13/01/2012,01:15,0,0,0,0,0
13/01/2012,01:30,0,0,0,0,0
13/01/2012,01:45,0,0,0,0,0
13/01/2012,02:00,0,0,0,0,0
13/01/2012,02:15,0,0,0,0,0
13/01/2012,02:30,0,0,0,0,0
13/01/2012,02:45,0,0,0,0,0
13/01/2012,03:00,0,0,0,0,0
13/01/2012,03:15,0,0,0,0,0
13/01/2012,03:30,0,0,0,0,0
13/01/2012,03:45,0,0,0,0,0
13/01/2012,04:00,0,0,0,0,0
13/01/2012,04:15,1,0,1,0,0
13/01/2012,04:30,0,0,0,0,0
13/01/2012,04:45,1,1,0,0,0
13/01/2012,05:00,1,1,0,0,0
13/01/2012,05:15,1,0,0,1,0
13/01/2012,05:30,2,0,0,2,0
13/01/2012,05:45,2,2,0,0,0
13/01/2012,06:00,1,1,0,0,0
13/01/2012,06:15,5,1,2,0,2
13/01/2012,06:30,8,1,4,2,1
13/01/2012,06:45,4,2,1,1,0
13/01/2012,07:00,12,8,2,2,0
13/01/2012,07:15,9,2,3,4,0
13/01/2012,07:30,12,6,4,2,0
13/01/2012,07:45,12,4,2,4,2
13/01/2012,08:00,10,2,1,2,5
13/01/2012,08:15,16,4,5,4,3
13/01/2012,08:30,9,2,3,1,3
13/01/2012,08:45,9,1,3,4,1
13/01/2012,09:00,6,2,2,1,1
13/01/2012,09:15,6,1,4,1,0
13/01/2012,09:30,7,3,1,1,2
13/01/2012,09:45,8,3,4,1,0
13/01/2012,10:00,5,1,2,2,0
13/01/2012,10:15,9,2,4,2,1
13/01/2012,10:30,6,5,0,1,0
13/01/2012,10:45,8,5,3,0,0
13/01/2012,11:00,5,3,1,1,0
13/01/2012,11:15,5,2,2,0,1
13/01/2012,11:30,6,3,2,0,1
13/01/2012,11:45,7,4,1,1,1
13/01/2012,12:00,8,3,3,1,1
13/01/2012,12:15,6,2,2,1,1
13/01/2012,12:30,7,2,5,0,0
13/01/2012,12:45,7,2,3,2,0
13/01/2012,13:00,6,3,1,2,0
13/01/2012,13:15,6,1,2,3,0
13/01/2012,13:30,5,3,2,0,0
13/01/2012,13:45,5,2,0,0,3
13/01/2012,14:00,6,3,2,0,1
13/01/2012,14:15,1,0,0,0,1
13/01/2012,14:30,3,0,1,2,0
13/01/2012,14:45,3,1,2,0,0
13/01/2012,15:00,2,0,0,1,1
13/01/2012,15:15,14,5,3,3,3
13/01/2012,15:30,2,0,0,2,0
13/01/2012,15:45,2,0,1,0,1
13/01/2012,16:00,8,1,3,2,2
13/01/2012,16:15,12,5,4,1,2
13/01/2012,16:30,6,2,4,0,0
13/01/2012,16:45,14,4,2,6,2
13/01/2012,17:00,6,3,3,0,0
13/01/2012,17:15,10,4,1,1,4
13/01/2012,17:30,8,1,4,2,1
13/01/2012,17:45,10,1,2,3,4
13/01/2012,18:00,8,1,1,4,2
13/01/2012,18:15,1,0,0,1,0
13/01/2012,18:30,5,1,0,2,2
13/01/2012,18:45,4,0,1,0,3
13/01/2012,19:00,7,2,1,0,4
13/01/2012,19:15,3,0,0,3,0
13/01/2012,19:30,2,1,1,0,0
13/01/2012,19:45,1,0,0,1,0
13/01/2012,20:00,1,0,0,0,1
13/01/2012,20:15,0,0,0,0,0
13/01/2012,20:30,0,0,0,0,0
13/01/2012,20:45,1,0,1,0,0
13/01/2012,21:00,0,0,0,0,0
13/01/2012,21:15,0,0,0,0,0
13/01/2012,21:30,0,0,0,0,0
13/01/2012,21:45,1,1,0,0,0
13/01/2012,22:00,1,0,1,0,0
13/01/2012,22:15,0,0,0,0,0
13/01/2012,22:30,0,0,0,0,0
13/01/2012,22:45,2,0,1,0,1
13/01/2012,23:00,1,1,0,0,0
13/01/2012,23:15,0,0,0,0,0
13/01/2012,23:30,0,0,0,0,0
13/01/2012,23:45,0,0,0,0,0
14/01/2012,00:00,0,0,0,0,0
14/01/2012,00:15,0,0,0,0,0
14/01/2012,00:30,0,0,0,0,0
14/01/2012,00:45,0,0,0,0,0
14/01/2012,01:00,0,0,0,0,0
14/01/2012,01:15,0,0,0,0,0
14/01/2012,01:30,0,0,0,0,0
14/01/2012,01:45,0,0,0,0,0
14/01/2012,02:00,0,0,0,0,0
14/01/2012,02:15,0,0,0,0,0
14/01/2012,02:30,0,0,0,0,0
14/01/2012,02:45,0,0,0,0,0
14/01/2012,03:00,0,0,0,0,0
14/01/2012,03:15,0,0,0,0,0
14/01/2012,03:30,0,0,0,0,0
14/01/2012,03:45,0,0,0,0,0
14/01/2012,04:00,0,0,0,0,0
14/01/2012,04:15,2,0,2,0,0
14/01/2012,04:30,0,0,0,0,0
14/01/2012,04:45,0,0,0,0,0
14/01/2012,05:00,0,0,0,0,0
14/01/2012,05:15,0,0,0,0,0
14/01/2012,05:30,0,0,0,0,0
14/01/2012,05:45,1,0,1,0,0
14/01/2012,06:00,0,0,0,0,0
14/01/2012,06:15,0,0,0,0,0
14/01/2012,06:30,0,0,0,0,0
14/01/2012,06:45,3,0,3,0,0
14/01/2012,07:00,2,2,0,0,0
14/01/2012,07:15,4,3,1,0,0
14/01/2012,07:30,5,2,3,0,0
14/01/2012,07:45,12,4,7,1,0
14/01/2012,08:00,11,6,4,0,1
14/01/2012,08:15,14,7,5,0,2
14/01/2012,08:30,24,8,11,0,5
14/01/2012,08:45,22,6,12,0,4
14/01/2012,09:00,15,8,5,2,0
14/01/2012,09:15,22,8,13,0,1
14/01/2012,09:30,15,11,4,0,0
14/01/2012,09:45,21,10,8,2,1
14/01/2012,10:00,28,18,10,0,0
14/01/2012,10:15,22,8,11,2,1
14/01/2012,10:30,42,13,27,1,1
14/01/2012,10:45,19,6,10,2,1
14/01/2012,11:00,21,8,11,2,0
14/01/2012,11:15,32,15,12,3,2
14/01/2012,11:30,19,11,4,3,1
14/01/2012,11:45,22,13,5,0,4
14/01/2012,12:00,26,14,9,1,2
14/01/2012,12:15,28,9,13,3,3
14/01/2012,12:30,17,6,7,2,2
14/01/2012,12:45,33,11,10,7,5
14/01/2012,13:00,31,12,10,5,4
14/01/2012,13:15,18,4,8,4,2
14/01/2012,13:30,29,9,10,5,5
14/01/2012,13:45,23,6,8,6,3
14/01/2012,14:00,20,5,10,3,2
14/01/2012,14:15,29,7,8,6,8
14/01/2012,14:30,14,5,4,3,2
14/01/2012,14:45,26,7,11,5,3
14/01/2012,15:00,22,8,6,1,7
14/01/2012,15:15,30,10,8,2,10
14/01/2012,15:30,27,11,10,3,3
14/01/2012,15:45,23,8,3,6,6
14/01/2012,16:00,24,5,7,7,5
14/01/2012,16:15,19,8,8,1,2
14/01/2012,16:30,15,4,7,3,1
14/01/2012,16:45,22,14,4,1,3
14/01/2012,17:00,19,9,7,1,2
14/01/2012,17:15,10,5,4,1,0
14/01/2012,17:30,8,6,1,1,0
14/01/2012,17:45,11,4,6,0,1
14/01/2012,18:00,4,0,1,0,3
14/01/2012,18:15,1,0,1,0,0
