Date,,WOD Bon Air East,WOD Bon Air East Ped IN,WOD Bon Air East Ped OUT,WOD Bon Air East Bike IN,WOD Bon Air East Bike OUT
28/01/2011,04:45,0,0,0,0,0
28/01/2011,05:00,,,,,
28/01/2011,05:15,0,0,0,0,0
28/01/2011,05:30,0,0,0,0,0
28/01/2011,05:45,0,0,0,0,0
28/01/2011,06:00,0,0,0,0,0
28/01/2011,06:15,0,0,0,0,0
28/01/2011,06:30,1,1,0,0,0
28/01/2011,06:45,4,1,3,0,0
28/01/2011,07:00,5,2,3,0,0
28/01/2011,07:15,3,2,0,0,1
28/01/2011,07:30,2,1,1,0,0
28/01/2011,07:45,4,1,2,1,0
28/01/2011,08:00,0,0,0,0,0
28/01/2011,08:15,0,0,0,0,0
28/01/2011,08:30,1,0,1,0,0
28/01/2011,08:45,4,3,1,0,0
28/01/2011,09:00,2,0,2,0,0
28/01/2011,09:15,0,0,0,0,0
28/01/2011,09:30,1,1,0,0,0
28/01/2011,09:45,2,0,2,0,0
28/01/2011,10:00,1,1,0,0,0
28/01/2011,10:15,5,1,3,0,1
28/01/2011,10:30,0,0,0,0,0
28/01/2011,10:45,0,0,0,0,0
28/01/2011,11:00,0,0,0,0,0
28/01/2011,11:15,1,0,1,0,0
28/01/2011,11:30,1,0,1,0,0
28/01/2011,11:45,0,0,0,0,0
28/01/2011,12:00,1,0,1,0,0
28/01/2011,12:15,2,1,0,0,1
28/01/2011,12:30,0,0,0,0,0
28/01/2011,12:45,3,1,2,0,0
28/01/2011,13:00,5,3,2,0,0
28/01/2011,13:15,0,0,0,0,0
28/01/2011,13:30,1,1,0,0,0
28/01/2011,13:45,0,0,0,0,0
28/01/2011,14:00,1,0,1,0,0
28/01/2011,14:15,2,1,1,0,0
28/01/2011,14:30,4,3,1,0,0
28/01/2011,14:45,0,0,0,0,0
28/01/2011,15:00,1,1,0,0,0
28/01/2011,15:15,2,1,1,0,0
28/01/2011,15:30,1,1,0,0,0
28/01/2011,15:45,5,3,2,0,0
28/01/2011,16:00,2,0,2,0,0
28/01/2011,16:15,1,0,1,0,0
28/01/2011,16:30,0,0,0,0,0
28/01/2011,16:45,2,1,1,0,0
28/01/2011,17:00,2,0,2,0,0
28/01/2011,17:15,2,0,1,1,0
28/01/2011,17:30,0,0,0,0,0
28/01/2011,17:45,6,4,1,1,0
28/01/2011,18:00,2,1,1,0,0
28/01/2011,18:15,0,0,0,0,0
28/01/2011,18:30,0,0,0,0,0
28/01/2011,18:45,3,0,2,0,1
28/01/2011,19:00,1,1,0,0,0
28/01/2011,19:15,0,0,0,0,0
28/01/2011,19:30,0,0,0,0,0
28/01/2011,19:45,2,2,0,0,0
28/01/2011,20:00,0,0,0,0,0
28/01/2011,20:15,2,0,1,1,0
28/01/2011,20:30,0,0,0,0,0
28/01/2011,20:45,1,0,0,1,0
28/01/2011,21:00,0,0,0,0,0
28/01/2011,21:15,2,1,0,0,1
28/01/2011,21:30,1,0,1,0,0
28/01/2011,21:45,0,0,0,0,0
28/01/2011,22:00,0,0,0,0,0
28/01/2011,22:15,0,0,0,0,0
28/01/2011,22:30,0,0,0,0,0
28/01/2011,22:45,0,0,0,0,0
28/01/2011,23:00,0,0,0,0,0
28/01/2011,23:15,0,0,0,0,0
28/01/2011,23:30,0,0,0,0,0
28/01/2011,23:45,0,0,0,0,0
29/01/2011,00:00,0,0,0,0,0
29/01/2011,00:15,0,0,0,0,0
29/01/2011,00:30,0,0,0,0,0
29/01/2011,00:45,0,0,0,0,0
29/01/2011,01:00,0,0,0,0,0
29/01/2011,01:15,0,0,0,0,0
29/01/2011,01:30,0,0,0,0,0
29/01/2011,01:45,0,0,0,0,0
29/01/2011,02:00,0,0,0,0,0
29/01/2011,02:15,0,0,0,0,0
29/01/2011,02:30,0,0,0,0,0
29/01/2011,02:45,0,0,0,0,0
29/01/2011,03:00,0,0,0,0,0
29/01/2011,03:15,0,0,0,0,0
29/01/2011,03:30,0,0,0,0,0
29/01/2011,03:45,0,0,0,0,0
29/01/2011,04:00,0,0,0,0,0
29/01/2011,04:15,0,0,0,0,0
29/01/2011,04:30,2,0,2,0,0
29/01/2011,04:45,0,0,0,0,0
29/01/2011,05:00,0,0,0,0,0
29/01/2011,05:15,0,0,0,0,0
29/01/2011,05:30,0,0,0,0,0
29/01/2011,05:45,0,0,0,0,0
29/01/2011,06:00,0,0,0,0,0
29/01/2011,06:15,0,0,0,0,0
29/01/2011,06:30,1,0,1,0,0
29/01/2011,06:45,0,0,0,0,0
29/01/2011,07:00,1,1,0,0,0
29/01/2011,07:15,2,0,2,0,0
29/01/2011,07:30,3,1,2,0,0
29/01/2011,07:45,3,1,2,0,0
29/01/2011,08:00,4,2,1,1,0
29/01/2011,08:15,3,2,1,0,0
29/01/2011,08:30,3,0,3,0,0
29/01/2011,08:45,6,2,4,0,0
29/01/2011,09:00,6,5,1,0,0
29/01/2011,09:15,9,4,5,0,0
29/01/2011,09:30,4,2,2,0,0
29/01/2011,09:45,9,5,4,0,0
29/01/2011,10:00,8,2,6,0,0
29/01/2011,10:15,9,2,4,2,1
29/01/2011,10:30,10,4,6,0,0
29/01/2011,10:45,14,5,9,0,0
29/01/2011,11:00,11,4,7,0,0
29/01/2011,11:15,7,3,4,0,0
29/01/2011,11:30,8,5,2,0,1
29/01/2011,11:45,8,4,3,1,0
29/01/2011,12:00,7,5,2,0,0
29/01/2011,12:15,5,2,2,0,1
29/01/2011,12:30,9,3,5,1,0
29/01/2011,12:45,7,3,4,0,0
29/01/2011,13:00,6,4,1,1,0
29/01/2011,13:15,11,5,5,0,1
29/01/2011,13:30,9,2,7,0,0
29/01/2011,13:45,8,2,6,0,0
29/01/2011,14:00,6,4,2,0,0
29/01/2011,14:15,7,5,2,0,0
29/01/2011,14:30,5,1,4,0,0
29/01/2011,14:45,6,2,4,0,0
29/01/2011,15:00,8,3,5,0,0
29/01/2011,15:15,14,8,6,0,0
29/01/2011,15:30,10,5,5,0,0
29/01/2011,15:45,8,1,7,0,0
29/01/2011,16:00,9,5,4,0,0
29/01/2011,16:15,5,2,2,0,1
29/01/2011,16:30,5,3,2,0,0
29/01/2011,16:45,10,6,4,0,0
29/01/2011,17:00,7,2,4,0,1
29/01/2011,17:15,8,4,4,0,0
29/01/2011,17:30,1,1,0,0,0
29/01/2011,17:45,1,0,1,0,0
29/01/2011,18:00,4,2,2,0,0
29/01/2011,18:15,8,7,0,1,0
29/01/2011,18:30,1,1,0,0,0
29/01/2011,18:45,2,2,0,0,0
29/01/2011,19:00,0,0,0,0,0
29/01/2011,19:15,0,0,0,0,0
29/01/2011,19:30,0,0,0,0,0
29/01/2011,19:45,0,0,0,0,0
29/01/2011,20:00,1,1,0,0,0
29/01/2011,20:15,0,0,0,0,0
29/01/2011,20:30,1,0,1,0,0
29/01/2011,20:45,0,0,0,0,0
29/01/2011,21:00,0,0,0,0,0
29/01/2011,21:15,0,0,0,0,0
29/01/2011,21:30,1,1,0,0,0
29/01/2011,21:45,0,0,0,0,0
29/01/2011,22:00,0,0,0,0,0
29/01/2011,22:15,0,0,0,0,0
29/01/2011,22:30,0,0,0,0,0
29/01/2011,22:45,1,1,0,0,0
29/01/2011,23:00,0,0,0,0,0
29/01/2011,23:15,0,0,0,0,0
29/01/2011,23:30,0,0,0,0,0
29/01/2011,23:45,0,0,0,0,0
30/01/2011,00:00,0,0,0,0,0
30/01/2011,00:15,0,0,0,0,0
30/01/2011,00:30,0,0,0,0,0
30/01/2011,00:45,0,0,0,0,0
30/01/2011,01:00,0,0,0,0,0
30/01/2011,01:15,0,0,0,0,0
30/01/2011,01:30,0,0,0,0,0
30/01/2011,01:45,0,0,0,0,0
30/01/2011,02:00,0,0,0,0,0
30/01/2011,02:15,0,0,0,0,0
30/01/2011,02:30,0,0,0,0,0
30/01/2011,02:45,0,0,0,0,0
30/01/2011,03:00,0,0,0,0,0
30/01/2011,03:15,0,0,0,0,0
30/01/2011,03:30,0,0,0,0,0
30/01/2011,03:45,0,0,0,0,0
30/01/2011,04:00,0,0,0,0,0
30/01/2011,04:15,0,0,0,0,0
30/01/2011,04:30,5,1,4,0,0
30/01/2011,04:45,0,0,0,0,0
30/01/2011,05:00,1,0,1,0,0
30/01/2011,05:15,0,0,0,0,0
30/01/2011,05:30,0,0,0,0,0
30/01/2011,05:45,0,0,0,0,0
30/01/2011,06:00,0,0,0,0,0
30/01/2011,06:15,0,0,0,0,0
30/01/2011,06:30,0,0,0,0,0
30/01/2011,06:45,1,0,1,0,0
30/01/2011,07:00,0,0,0,0,0
30/01/2011,07:15,4,2,2,0,0
30/01/2011,07:30,1,0,1,0,0
30/01/2011,07:45,6,2,4,0,0
30/01/2011,08:00,4,2,2,0,0
30/01/2011,08:15,7,4,3,0,0
30/01/2011,08:30,6,4,2,0,0
30/01/2011,08:45,6,1,5,0,0
30/01/2011,09:00,8,3,5,0,0
30/01/2011,09:15,8,4,4,0,0
30/01/2011,09:30,6,1,5,0,0
30/01/2011,09:45,10,3,7,0,0
30/01/2011,10:00,8,5,3,0,0
30/01/2011,10:15,16,9,7,0,0
30/01/2011,10:30,7,2,4,1,0
30/01/2011,10:45,8,5,2,1,0
30/01/2011,11:00,10,5,5,0,0
30/01/2011,11:15,10,2,8,0,0
30/01/2011,11:30,4,2,1,1,0
30/01/2011,11:45,19,13,6,0,0
30/01/2011,12:00,13,6,7,0,0
30/01/2011,12:15,10,5,5,0,0
30/01/2011,12:30,11,7,4,0,0
30/01/2011,12:45,19,9,10,0,0
30/01/2011,13:00,6,4,2,0,0
30/01/2011,13:15,11,4,6,1,0
30/01/2011,13:30,14,8,4,0,2
30/01/2011,13:45,13,4,6,3,0
30/01/2011,14:00,17,12,4,0,1
30/01/2011,14:15,14,7,7,0,0
30/01/2011,14:30,10,5,3,1,1
30/01/2011,14:45,13,3,9,0,1
30/01/2011,15:00,19,11,8,0,0
30/01/2011,15:15,17,7,9,0,1
30/01/2011,15:30,28,12,14,1,1
30/01/2011,15:45,25,13,11,0,1
30/01/2011,16:00,16,8,8,0,0
30/01/2011,16:15,16,6,10,0,0
30/01/2011,16:30,17,10,7,0,0
30/01/2011,16:45,18,8,10,0,0
30/01/2011,17:00,20,10,9,0,1
30/01/2011,17:15,12,8,3,1,0
30/01/2011,17:30,5,2,3,0,0
30/01/2011,17:45,3,2,1,0,0
30/01/2011,18:00,2,1,1,0,0
30/01/2011,18:15,0,0,0,0,0
30/01/2011,18:30,3,3,0,0,0
30/01/2011,18:45,1,0,1,0,0
30/01/2011,19:00,1,1,0,0,0
30/01/2011,19:15,0,0,0,0,0
30/01/2011,19:30,0,0,0,0,0
30/01/2011,19:45,1,1,0,0,0
30/01/2011,20:00,0,0,0,0,0
30/01/2011,20:15,1,0,1,0,0
30/01/2011,20:30,0,0,0,0,0
30/01/2011,20:45,0,0,0,0,0
30/01/2011,21:00,1,1,0,0,0
30/01/2011,21:15,0,0,0,0,0
30/01/2011,21:30,0,0,0,0,0
30/01/2011,21:45,0,0,0,0,0
30/01/2011,22:00,0,0,0,0,0
30/01/2011,22:15,0,0,0,0,0
30/01/2011,22:30,0,0,0,0,0
30/01/2011,22:45,0,0,0,0,0
30/01/2011,23:00,0,0,0,0,0
30/01/2011,23:15,0,0,0,0,0
30/01/2011,23:30,2,1,1,0,0
30/01/2011,23:45,0,0,0,0,0
31/01/2011,00:00,0,0,0,0,0
31/01/2011,00:15,0,0,0,0,0
31/01/2011,00:30,0,0,0,0,0
31/01/2011,00:45,0,0,0,0,0
31/01/2011,01:00,0,0,0,0,0
31/01/2011,01:15,0,0,0,0,0
31/01/2011,01:30,0,0,0,0,0
31/01/2011,01:45,0,0,0,0,0
31/01/2011,02:00,0,0,0,0,0
31/01/2011,02:15,0,0,0,0,0
31/01/2011,02:30,0,0,0,0,0
31/01/2011,02:45,0,0,0,0,0
31/01/2011,03:00,0,0,0,0,0
31/01/2011,03:15,0,0,0,0,0
31/01/2011,03:30,0,0,0,0,0
31/01/2011,03:45,0,0,0,0,0
31/01/2011,04:00,0,0,0,0,0
31/01/2011,04:15,0,0,0,0,0
31/01/2011,04:30,2,0,2,0,0
31/01/2011,04:45,0,0,0,0,0
31/01/2011,05:00,0,0,0,0,0
31/01/2011,05:15,0,0,0,0,0
31/01/2011,05:30,1,1,0,0,0
31/01/2011,05:45,6,0,6,0,0
31/01/2011,06:00,3,2,1,0,0
31/01/2011,06:15,7,3,4,0,0
31/01/2011,06:30,9,5,4,0,0
31/01/2011,06:45,8,3,5,0,0
31/01/2011,07:00,5,3,2,0,0
31/01/2011,07:15,4,3,1,0,0
31/01/2011,07:30,1,0,0,1,0
31/01/2011,07:45,3,0,2,0,1
31/01/2011,08:00,5,0,3,1,1
31/01/2011,08:15,3,1,1,1,0
31/01/2011,08:30,2,0,1,1,0
31/01/2011,08:45,3,2,1,0,0
31/01/2011,09:00,5,2,1,0,2
31/01/2011,09:15,1,0,1,0,0
31/01/2011,09:30,3,2,1,0,0
31/01/2011,09:45,1,0,1,0,0
31/01/2011,10:00,2,1,1,0,0
31/01/2011,10:15,3,1,2,0,0
31/01/2011,10:30,0,0,0,0,0
31/01/2011,10:45,1,0,0,1,0
31/01/2011,11:00,4,4,0,0,0
31/01/2011,11:15,1,0,1,0,0
31/01/2011,11:30,4,3,1,0,0
31/01/2011,11:45,3,3,0,0,0
31/01/2011,12:00,4,1,2,0,1
31/01/2011,12:15,5,3,2,0,0
31/01/2011,12:30,3,1,2,0,0
31/01/2011,12:45,3,2,0,1,0
31/01/2011,13:00,3,2,1,0,0
31/01/2011,13:15,4,2,2,0,0
31/01/2011,13:30,2,0,2,0,0
31/01/2011,13:45,5,1,3,0,1
31/01/2011,14:00,3,1,2,0,0
31/01/2011,14:15,2,1,1,0,0
31/01/2011,14:30,3,1,2,0,0
31/01/2011,14:45,1,0,1,0,0
31/01/2011,15:00,5,4,1,0,0
31/01/2011,15:15,11,9,2,0,0
31/01/2011,15:30,2,2,0,0,0
31/01/2011,15:45,5,0,4,0,1
31/01/2011,16:00,0,0,0,0,0
31/01/2011,16:15,3,2,1,0,0
31/01/2011,16:30,2,0,2,0,0
31/01/2011,16:45,3,3,0,0,0
31/01/2011,17:00,12,5,6,1,0
31/01/2011,17:15,5,2,3,0,0
31/01/2011,17:30,4,2,1,1,0
31/01/2011,17:45,2,0,0,0,2
31/01/2011,18:00,7,2,4,0,1
31/01/2011,18:15,4,2,1,1,0
31/01/2011,18:30,2,2,0,0,0
31/01/2011,18:45,3,1,2,0,0
31/01/2011,19:00,0,0,0,0,0
31/01/2011,19:15,0,0,0,0,0
31/01/2011,19:30,2,1,1,0,0
31/01/2011,19:45,0,0,0,0,0
31/01/2011,20:00,2,1,1,0,0
31/01/2011,20:15,0,0,0,0,0
31/01/2011,20:30,0,0,0,0,0
31/01/2011,20:45,0,0,0,0,0
31/01/2011,21:00,0,0,0,0,0
31/01/2011,21:15,2,0,0,2,0
31/01/2011,21:30,1,0,1,0,0
31/01/2011,21:45,1,1,0,0,0
31/01/2011,22:00,0,0,0,0,0
31/01/2011,22:15,0,0,0,0,0
31/01/2011,22:30,0,0,0,0,0
31/01/2011,22:45,0,0,0,0,0
31/01/2011,23:00,0,0,0,0,0
31/01/2011,23:15,0,0,0,0,0
31/01/2011,23:30,0,0,0,0,0
31/01/2011,23:45,0,0,0,0,0
01/02/2011,00:00,0,0,0,0,0
01/02/2011,00:15,0,0,0,0,0
01/02/2011,00:30,0,0,0,0,0
01/02/2011,00:45,0,0,0,0,0
01/02/2011,01:00,0,0,0,0,0
01/02/2011,01:15,0,0,0,0,0
01/02/2011,01:30,0,0,0,0,0
01/02/2011,01:45,0,0,0,0,0
01/02/2011,02:00,0,0,0,0,0
01/02/2011,02:15,0,0,0,0,0
01/02/2011,02:30,0,0,0,0,0
01/02/2011,02:45,0,0,0,0,0
01/02/2011,03:00,0,0,0,0,0
01/02/2011,03:15,0,0,0,0,0
01/02/2011,03:30,0,0,0,0,0
01/02/2011,03:45,0,0,0,0,0
01/02/2011,04:00,0,0,0,0,0
01/02/2011,04:15,3,0,3,0,0
01/02/2011,04:30,0,0,0,0,0
01/02/2011,04:45,0,0,0,0,0
01/02/2011,05:00,,,,,
01/02/2011,05:15,0,0,0,0,0
01/02/2011,05:30,2,2,0,0,0
01/02/2011,05:45,1,1,0,0,0
01/02/2011,06:00,2,1,1,0,0
01/02/2011,06:15,7,4,3,0,0
01/02/2011,06:30,1,1,0,0,0
01/02/2011,06:45,4,2,2,0,0
01/02/2011,07:00,1,0,1,0,0
01/02/2011,07:15,0,0,0,0,0
01/02/2011,07:30,1,1,0,0,0
01/02/2011,07:45,1,0,1,0,0
01/02/2011,08:00,7,1,6,0,0
01/02/2011,08:15,3,1,2,0,0
01/02/2011,08:30,0,0,0,0,0
01/02/2011,08:45,0,0,0,0,0
01/02/2011,09:00,0,0,0,0,0
01/02/2011,09:15,3,2,1,0,0
01/02/2011,09:30,2,1,1,0,0
01/02/2011,09:45,0,0,0,0,0
01/02/2011,10:00,2,1,0,0,1
01/02/2011,10:15,6,6,0,0,0
01/02/2011,10:30,1,1,0,0,0
01/02/2011,10:45,0,0,0,0,0
01/02/2011,11:00,4,1,3,0,0
01/02/2011,11:15,0,0,0,0,0
01/02/2011,11:30,1,0,1,0,0
01/02/2011,11:45,1,0,1,0,0
01/02/2011,12:00,2,1,1,0,0
01/02/2011,12:15,3,3,0,0,0
01/02/2011,12:30,2,2,0,0,0
01/02/2011,12:45,3,1,2,0,0
01/02/2011,13:00,3,2,1,0,0
01/02/2011,13:15,2,1,1,0,0
01/02/2011,13:30,5,3,2,0,0
01/02/2011,13:45,0,0,0,0,0
01/02/2011,14:00,0,0,0,0,0
01/02/2011,14:15,3,1,2,0,0
01/02/2011,14:30,1,0,1,0,0
01/02/2011,14:45,4,1,3,0,0
01/02/2011,15:00,2,0,2,0,0
01/02/2011,15:15,2,1,0,0,1
01/02/2011,15:30,1,1,0,0,0
01/02/2011,15:45,3,2,1,0,0
01/02/2011,16:00,1,0,1,0,0
01/02/2011,16:15,7,2,3,1,1
01/02/2011,16:30,5,1,2,1,1
01/02/2011,16:45,2,0,0,1,1
01/02/2011,17:00,8,4,3,1,0
01/02/2011,17:15,4,4,0,0,0
01/02/2011,17:30,8,2,5,1,0
01/02/2011,17:45,3,2,1,0,0
01/02/2011,18:00,1,0,1,0,0
01/02/2011,18:15,5,2,3,0,0
01/02/2011,18:30,3,3,0,0,0
01/02/2011,18:45,2,0,2,0,0
01/02/2011,19:00,1,0,1,0,0
01/02/2011,19:15,0,0,0,0,0
01/02/2011,19:30,5,0,3,0,2
01/02/2011,19:45,5,2,1,0,2
01/02/2011,20:00,4,2,2,0,0
01/02/2011,20:15,0,0,0,0,0
01/02/2011,20:30,4,2,2,0,0
01/02/2011,20:45,1,1,0,0,0
01/02/2011,21:00,1,1,0,0,0
01/02/2011,21:15,0,0,0,0,0
01/02/2011,21:30,0,0,0,0,0
01/02/2011,21:45,0,0,0,0,0
01/02/2011,22:00,0,0,0,0,0
01/02/2011,22:15,0,0,0,0,0
01/02/2011,22:30,1,0,0,1,0
01/02/2011,22:45,1,0,1,0,0
01/02/2011,23:00,1,1,0,0,0
01/02/2011,23:15,0,0,0,0,0
01/02/2011,23:30,0,0,0,0,0
01/02/2011,23:45,0,0,0,0,0
02/02/2011,00:00,0,0,0,0,0
02/02/2011,00:15,0,0,0,0,0
02/02/2011,00:30,0,0,0,0,0
02/02/2011,00:45,0,0,0,0,0
02/02/2011,01:00,0,0,0,0,0
02/02/2011,01:15,0,0,0,0,0
02/02/2011,01:30,0,0,0,0,0
02/02/2011,01:45,0,0,0,0,0
02/02/2011,02:00,0,0,0,0,0
02/02/2011,02:15,0,0,0,0,0
02/02/2011,02:30,0,0,0,0,0
02/02/2011,02:45,0,0,0,0,0
02/02/2011,03:00,0,0,0,0,0
02/02/2011,03:15,0,0,0,0,0
02/02/2011,03:30,0,0,0,0,0
02/02/2011,03:45,0,0,0,0,0
02/02/2011,04:00,0,0,0,0,0
02/02/2011,04:15,0,0,0,0,0
02/02/2011,04:30,5,1,4,0,0
02/02/2011,04:45,0,0,0,0,0
02/02/2011,05:00,0,0,0,0,0
02/02/2011,05:15,0,0,0,0,0
02/02/2011,05:30,0,0,0,0,0
02/02/2011,05:45,1,0,1,0,0
02/02/2011,06:00,3,1,2,0,0
02/02/2011,06:15,3,2,1,0,0
02/02/2011,06:30,7,2,4,1,0
02/02/2011,06:45,0,0,0,0,0
02/02/2011,07:00,4,3,1,0,0
02/02/2011,07:15,3,2,1,0,0
02/02/2011,07:30,1,1,0,0,0
02/02/2011,07:45,4,2,0,0,2
02/02/2011,08:00,3,0,3,0,0
02/02/2011,08:15,1,0,1,0,0
02/02/2011,08:30,8,5,2,0,1
02/02/2011,08:45,1,0,1,0,0
02/02/2011,09:00,1,0,1,0,0
02/02/2011,09:15,3,2,1,0,0
02/02/2011,09:30,5,2,2,0,1
02/02/2011,09:45,8,3,4,0,1
02/02/2011,10:00,3,2,1,0,0
02/02/2011,10:15,6,2,4,0,0
02/02/2011,10:30,4,1,3,0,0
02/02/2011,10:45,6,4,2,0,0
02/02/2011,11:00,0,0,0,0,0
02/02/2011,11:15,8,7,1,0,0
02/02/2011,11:30,4,1,3,0,0
02/02/2011,11:45,3,1,2,0,0
02/02/2011,12:00,3,0,2,0,1
02/02/2011,12:15,0,0,0,0,0
02/02/2011,12:30,2,0,1,0,1
02/02/2011,12:45,9,6,2,0,1
02/02/2011,13:00,3,1,1,0,1
02/02/2011,13:15,4,1,2,1,0
02/02/2011,13:30,9,6,2,1,0
02/02/2011,13:45,8,3,3,2,0
02/02/2011,14:00,8,4,4,0,0
02/02/2011,14:15,15,11,2,0,2
02/02/2011,14:30,16,10,4,1,1
02/02/2011,14:45,9,3,5,1,0
02/02/2011,15:00,9,1,6,1,1
02/02/2011,15:15,11,7,3,0,1
02/02/2011,15:30,9,3,0,5,1
02/02/2011,15:45,10,3,6,1,0
02/02/2011,16:00,8,4,2,0,2
02/02/2011,16:15,23,12,7,3,1
02/02/2011,16:30,17,6,9,1,1
02/02/2011,16:45,16,6,7,1,2
02/02/2011,17:00,21,9,7,4,1
02/02/2011,17:15,33,14,12,3,4
02/02/2011,17:30,11,7,3,0,1
02/02/2011,17:45,9,2,7,0,0
02/02/2011,18:00,4,1,3,0,0
02/02/2011,18:15,3,1,2,0,0
02/02/2011,18:30,5,2,1,1,1
02/02/2011,18:45,2,2,0,0,0
02/02/2011,19:00,2,2,0,0,0
02/02/2011,19:15,4,2,1,0,1
02/02/2011,19:30,9,1,7,1,0
02/02/2011,19:45,5,2,3,0,0
02/02/2011,20:00,1,1,0,0,0
02/02/2011,20:15,0,0,0,0,0
02/02/2011,20:30,1,0,0,1,0
02/02/2011,20:45,0,0,0,0,0
02/02/2011,21:00,0,0,0,0,0
02/02/2011,21:15,0,0,0,0,0
02/02/2011,21:30,0,0,0,0,0
02/02/2011,21:45,0,0,0,0,0
02/02/2011,22:00,0,0,0,0,0
02/02/2011,22:15,0,0,0,0,0
02/02/2011,22:30,0,0,0,0,0
02/02/2011,22:45,0,0,0,0,0
02/02/2011,23:00,1,0,0,0,1
02/02/2011,23:15,1,0,0,1,0
02/02/2011,23:30,2,1,1,0,0
02/02/2011,23:45,0,0,0,0,0
03/02/2011,00:00,0,0,0,0,0
03/02/2011,00:15,0,0,0,0,0
03/02/2011,00:30,0,0,0,0,0
03/02/2011,00:45,0,0,0,0,0
03/02/2011,01:00,0,0,0,0,0
03/02/2011,01:15,1,1,0,0,0
03/02/2011,01:30,0,0,0,0,0
03/02/2011,01:45,1,0,1,0,0
03/02/2011,02:00,0,0,0,0,0
03/02/2011,02:15,0,0,0,0,0
03/02/2011,02:30,0,0,0,0,0
03/02/2011,02:45,0,0,0,0,0
03/02/2011,03:00,0,0,0,0,0
03/02/2011,03:15,0,0,0,0,0
03/02/2011,03:30,0,0,0,0,0
03/02/2011,03:45,0,0,0,0,0
03/02/2011,04:00,0,0,0,0,0
03/02/2011,04:15,1,0,1,0,0
03/02/2011,04:30,0,0,0,0,0
03/02/2011,04:45,0,0,0,0,0
03/02/2011,05:00,0,0,0,0,0
03/02/2011,05:15,0,0,0,0,0
03/02/2011,05:30,1,1,0,0,0
03/02/2011,05:45,5,3,2,0,0
03/02/2011,06:00,5,3,2,0,0
03/02/2011,06:15,6,2,2,0,2
03/02/2011,06:30,7,3,4,0,0
03/02/2011,06:45,3,0,3,0,0
03/02/2011,07:00,3,2,0,1,0
03/02/2011,07:15,7,1,4,2,0
03/02/2011,07:30,5,2,0,3,0
03/02/2011,07:45,2,2,0,0,0
03/02/2011,08:00,9,4,4,0,1
03/02/2011,08:15,4,0,1,1,2
03/02/2011,08:30,3,1,2,0,0
03/02/2011,08:45,0,0,0,0,0
03/02/2011,09:00,1,0,0,0,1
03/02/2011,09:15,0,0,0,0,0
03/02/2011,09:30,1,0,0,0,1
03/02/2011,09:45,3,0,3,0,0
03/02/2011,10:00,10,5,2,3,0
03/02/2011,10:15,6,2,4,0,0
03/02/2011,10:30,2,1,1,0,0
03/02/2011,10:45,7,1,3,0,3
03/02/2011,11:00,3,2,1,0,0
03/02/2011,11:15,1,1,0,0,0
03/02/2011,11:30,3,1,2,0,0
03/02/2011,11:45,5,1,3,0,1
03/02/2011,12:00,8,3,4,1,0
03/02/2011,12:15,4,1,2,1,0
03/02/2011,12:30,4,3,1,0,0
03/02/2011,12:45,4,3,1,0,0
03/02/2011,13:00,8,2,3,1,2
03/02/2011,13:15,1,0,0,0,1
03/02/2011,13:30,4,2,0,1,1
03/02/2011,13:45,5,2,1,1,1
03/02/2011,14:00,6,4,1,1,0
03/02/2011,14:15,3,3,0,0,0
03/02/2011,14:30,11,5,6,0,0
03/02/2011,14:45,14,5,9,0,0
03/02/2011,15:00,4,3,0,1,0
03/02/2011,15:15,4,2,2,0,0
03/02/2011,15:30,7,1,5,1,0
03/02/2011,15:45,6,2,2,1,1
03/02/2011,16:00,7,1,2,2,2
03/02/2011,16:15,7,1,2,3,1
03/02/2011,16:30,13,5,4,2,2
03/02/2011,16:45,10,6,2,2,0
03/02/2011,17:00,6,2,3,1,0
03/02/2011,17:15,14,4,10,0,0
03/02/2011,17:30,7,1,4,1,1
03/02/2011,17:45,4,1,2,0,1
03/02/2011,18:00,2,1,1,0,0
03/02/2011,18:15,4,0,3,1,0
03/02/2011,18:30,4,1,2,0,1
03/02/2011,18:45,4,0,4,0,0
03/02/2011,19:00,4,2,2,0,0
03/02/2011,19:15,2,1,0,1,0
03/02/2011,19:30,2,1,1,0,0
03/02/2011,19:45,3,2,1,0,0
03/02/2011,20:00,2,0,2,0,0
03/02/2011,20:15,2,1,0,0,1
03/02/2011,20:30,1,0,1,0,0
03/02/2011,20:45,0,0,0,0,0
03/02/2011,21:00,0,0,0,0,0
03/02/2011,21:15,0,0,0,0,0
03/02/2011,21:30,0,0,0,0,0
03/02/2011,21:45,1,1,0,0,0
03/02/2011,22:00,1,0,1,0,0
03/02/2011,22:15,0,0,0,0,0
03/02/2011,22:30,0,0,0,0,0
03/02/2011,22:45,0,0,0,0,0
03/02/2011,23:00,0,0,0,0,0
03/02/2011,23:15,0,0,0,0,0
03/02/2011,23:30,0,0,0,0,0
03/02/2011,23:45,0,0,0,0,0
04/02/2011,00:00,0,0,0,0,0
04/02/2011,00:15,0,0,0,0,0
04/02/2011,00:30,0,0,0,0,0
04/02/2011,00:45,0,0,0,0,0
04/02/2011,01:00,0,0,0,0,0
04/02/2011,01:15,0,0,0,0,0
04/02/2011,01:30,0,0,0,0,0
04/02/2011,01:45,0,0,0,0,0
04/02/2011,02:00,0,0,0,0,0
04/02/2011,02:15,0,0,0,0,0
