Date,,WOD Columbia Pike,WOD Colombia Pike Ped IN,WOD Colombia Pike Ped OUT,WOD Colombia Pike Bike IN,WOD Colombia Pike Bike OUT
20/10/2011,21:30,0,0,0,0,0
20/10/2011,21:45,0,0,0,0,0
20/10/2011,22:00,2,1,0,1,0
20/10/2011,22:15,1,1,0,0,0
20/10/2011,22:30,1,0,1,0,0
20/10/2011,22:45,1,1,0,0,0
20/10/2011,23:00,0,0,0,0,0
20/10/2011,23:15,3,3,0,0,0
20/10/2011,23:30,0,0,0,0,0
20/10/2011,23:45,0,0,0,0,0
21/10/2011,00:00,0,0,0,0,0
21/10/2011,00:15,0,0,0,0,0
21/10/2011,00:30,0,0,0,0,0
21/10/2011,00:45,0,0,0,0,0
21/10/2011,01:00,0,0,0,0,0
21/10/2011,01:15,0,0,0,0,0
21/10/2011,01:30,0,0,0,0,0
21/10/2011,01:45,0,0,0,0,0
21/10/2011,02:00,0,0,0,0,0
21/10/2011,02:15,0,0,0,0,0
21/10/2011,02:30,0,0,0,0,0
21/10/2011,02:45,0,0,0,0,0
21/10/2011,03:00,0,0,0,0,0
21/10/2011,03:15,0,0,0,0,0
21/10/2011,03:30,0,0,0,0,0
21/10/2011,03:45,0,0,0,0,0
21/10/2011,04:00,0,0,0,0,0
21/10/2011,04:15,0,0,0,0,0
21/10/2011,04:30,0,0,0,0,0
21/10/2011,04:45,0,0,0,0,0
21/10/2011,05:00,3,0,2,1,0
21/10/2011,05:15,5,1,2,2,0
21/10/2011,05:30,2,0,1,0,1
21/10/2011,05:45,5,1,2,1,1
21/10/2011,06:00,2,2,0,0,0
21/10/2011,06:15,13,3,4,3,3
21/10/2011,06:30,8,3,3,1,1
21/10/2011,06:45,7,0,3,0,4
21/10/2011,07:00,12,2,7,2,1
21/10/2011,07:15,18,3,8,3,4
21/10/2011,07:30,23,5,13,3,2
21/10/2011,07:45,18,5,8,1,4
21/10/2011,08:00,23,5,7,7,4
21/10/2011,08:15,15,7,3,4,1
21/10/2011,08:30,12,4,6,1,1
21/10/2011,08:45,11,2,7,0,2
21/10/2011,09:00,12,3,4,1,4
21/10/2011,09:15,12,2,4,3,3
21/10/2011,09:30,8,1,5,2,0
21/10/2011,09:45,9,1,3,1,4
21/10/2011,10:00,8,1,1,3,3
21/10/2011,10:15,12,3,0,5,4
21/10/2011,10:30,15,4,1,6,4
21/10/2011,10:45,18,3,4,6,5
21/10/2011,11:00,11,3,4,2,2
21/10/2011,11:15,20,2,1,10,7
21/10/2011,11:30,13,1,2,6,4
21/10/2011,11:45,17,3,4,3,7
21/10/2011,12:00,9,4,0,3,2
21/10/2011,12:15,9,3,4,1,1
21/10/2011,12:30,13,3,1,3,6
21/10/2011,12:45,23,8,5,10,0
21/10/2011,13:00,19,4,2,10,3
21/10/2011,13:15,27,3,3,19,2
21/10/2011,13:30,20,3,5,9,3
21/10/2011,13:45,15,3,5,4,3
21/10/2011,14:00,18,6,6,4,2
21/10/2011,14:15,23,7,6,8,2
21/10/2011,14:30,13,4,7,0,2
21/10/2011,14:45,11,4,3,2,2
21/10/2011,15:00,12,1,3,5,3
21/10/2011,15:15,13,3,6,2,2
21/10/2011,15:30,11,3,4,2,2
21/10/2011,15:45,17,3,7,2,5
21/10/2011,16:00,18,7,8,3,0
21/10/2011,16:15,18,5,2,6,5
21/10/2011,16:30,25,5,8,8,4
21/10/2011,16:45,25,5,11,4,5
21/10/2011,17:00,33,10,9,6,8
21/10/2011,17:15,40,13,5,9,13
21/10/2011,17:30,39,16,9,9,5
21/10/2011,17:45,27,7,10,5,5
21/10/2011,18:00,48,10,7,17,14
21/10/2011,18:15,22,7,7,3,5
21/10/2011,18:30,16,5,7,1,3
21/10/2011,18:45,17,2,9,1,5
21/10/2011,19:00,4,4,0,0,0
21/10/2011,19:15,4,1,1,1,1
21/10/2011,19:30,3,0,1,1,1
21/10/2011,19:45,2,0,0,1,1
21/10/2011,20:00,2,1,0,1,0
21/10/2011,20:15,3,0,1,0,2
21/10/2011,20:30,2,2,0,0,0
21/10/2011,20:45,0,0,0,0,0
21/10/2011,21:00,3,1,1,0,1
21/10/2011,21:15,0,0,0,0,0
21/10/2011,21:30,0,0,0,0,0
21/10/2011,21:45,1,0,1,0,0
21/10/2011,22:00,3,2,1,0,0
21/10/2011,22:15,1,1,0,0,0
21/10/2011,22:30,0,0,0,0,0
21/10/2011,22:45,0,0,0,0,0
21/10/2011,23:00,0,0,0,0,0
21/10/2011,23:15,2,0,2,0,0
21/10/2011,23:30,0,0,0,0,0
21/10/2011,23:45,0,0,0,0,0
22/10/2011,00:00,0,0,0,0,0
22/10/2011,00:15,0,0,0,0,0
22/10/2011,00:30,0,0,0,0,0
22/10/2011,00:45,0,0,0,0,0
22/10/2011,01:00,0,0,0,0,0
22/10/2011,01:15,0,0,0,0,0
22/10/2011,01:30,0,0,0,0,0
22/10/2011,01:45,0,0,0,0,0
22/10/2011,02:00,0,0,0,0,0
22/10/2011,02:15,0,0,0,0,0
22/10/2011,02:30,0,0,0,0,0
22/10/2011,02:45,0,0,0,0,0
22/10/2011,03:00,0,0,0,0,0
22/10/2011,03:15,0,0,0,0,0
22/10/2011,03:30,0,0,0,0,0
22/10/2011,03:45,0,0,0,0,0
22/10/2011,04:00,0,0,0,0,0
22/10/2011,04:15,0,0,0,0,0
22/10/2011,04:30,0,0,0,0,0
22/10/2011,04:45,0,0,0,0,0
22/10/2011,05:00,0,0,0,0,0
22/10/2011,05:15,0,0,0,0,0
22/10/2011,05:30,4,3,0,1,0
22/10/2011,05:45,0,0,0,0,0
22/10/2011,06:00,1,0,0,1,0
22/10/2011,06:15,0,0,0,0,0
22/10/2011,06:30,1,0,0,1,0
22/10/2011,06:45,4,0,1,1,2
22/10/2011,07:00,5,0,1,1,3
22/10/2011,07:15,7,1,1,4,1
22/10/2011,07:30,17,0,2,11,4
22/10/2011,07:45,14,5,0,4,5
22/10/2011,08:00,16,2,3,6,5
22/10/2011,08:15,28,7,4,11,6
22/10/2011,08:30,36,4,8,15,9
22/10/2011,08:45,44,8,4,15,17
22/10/2011,09:00,34,9,3,12,10
22/10/2011,09:15,34,8,4,11,11
22/10/2011,09:30,58,9,16,7,26
22/10/2011,09:45,41,6,9,12,14
22/10/2011,10:00,39,7,9,11,12
22/10/2011,10:15,53,8,15,12,18
22/10/2011,10:30,40,3,18,8,11
22/10/2011,10:45,30,9,8,5,8
22/10/2011,11:00,23,7,5,4,7
22/10/2011,11:15,31,6,4,12,9
22/10/2011,11:30,34,7,11,9,7
22/10/2011,11:45,27,8,2,6,11
22/10/2011,12:00,36,8,7,14,7
22/10/2011,12:15,25,9,7,3,6
22/10/2011,12:30,17,3,8,3,3
22/10/2011,12:45,33,10,6,4,13
22/10/2011,13:00,29,5,13,5,6
22/10/2011,13:15,21,3,8,4,6
22/10/2011,13:30,28,7,8,7,6
22/10/2011,13:45,43,11,13,11,8
22/10/2011,14:00,35,13,14,3,5
22/10/2011,14:15,36,10,17,3,6
22/10/2011,14:30,38,21,8,6,3
22/10/2011,14:45,21,10,7,1,3
22/10/2011,15:00,32,9,12,7,4
22/10/2011,15:15,28,8,8,7,5
22/10/2011,15:30,30,14,11,2,3
22/10/2011,15:45,28,14,7,2,5
22/10/2011,16:00,28,8,10,2,8
22/10/2011,16:15,28,10,12,3,3
22/10/2011,16:30,49,14,11,12,12
22/10/2011,16:45,15,4,6,2,3
22/10/2011,17:00,22,9,7,4,2
22/10/2011,17:15,28,11,7,6,4
22/10/2011,17:30,22,7,8,2,5
22/10/2011,17:45,31,6,8,8,9
22/10/2011,18:00,35,12,10,3,10
22/10/2011,18:15,27,8,12,3,4
22/10/2011,18:30,10,6,1,0,3
22/10/2011,18:45,15,3,4,1,7
22/10/2011,19:00,6,2,3,0,1
22/10/2011,19:15,4,1,2,0,1
22/10/2011,19:30,5,0,2,3,0
22/10/2011,19:45,1,1,0,0,0
22/10/2011,20:00,1,0,0,1,0
22/10/2011,20:15,0,0,0,0,0
22/10/2011,20:30,2,0,2,0,0
22/10/2011,20:45,0,0,0,0,0
22/10/2011,21:00,2,0,0,1,1
22/10/2011,21:15,0,0,0,0,0
22/10/2011,21:30,1,0,0,0,1
22/10/2011,21:45,1,0,1,0,0
22/10/2011,22:00,0,0,0,0,0
22/10/2011,22:15,0,0,0,0,0
22/10/2011,22:30,0,0,0,0,0
22/10/2011,22:45,1,1,0,0,0
22/10/2011,23:00,1,0,1,0,0
22/10/2011,23:15,0,0,0,0,0
22/10/2011,23:30,0,0,0,0,0
22/10/2011,23:45,0,0,0,0,0
23/10/2011,00:00,1,1,0,0,0
23/10/2011,00:15,3,1,1,1,0
23/10/2011,00:30,0,0,0,0,0
23/10/2011,00:45,2,0,1,0,1
23/10/2011,01:00,0,0,0,0,0
23/10/2011,01:15,0,0,0,0,0
23/10/2011,01:30,0,0,0,0,0
23/10/2011,01:45,0,0,0,0,0
23/10/2011,02:00,0,0,0,0,0
23/10/2011,02:15,0,0,0,0,0
23/10/2011,02:30,0,0,0,0,0
23/10/2011,02:45,0,0,0,0,0
23/10/2011,03:00,0,0,0,0,0
23/10/2011,03:15,0,0,0,0,0
23/10/2011,03:30,0,0,0,0,0
23/10/2011,03:45,0,0,0,0,0
23/10/2011,04:00,0,0,0,0,0
23/10/2011,04:15,0,0,0,0,0
23/10/2011,04:30,0,0,0,0,0
23/10/2011,04:45,0,0,0,0,0
23/10/2011,05:00,0,0,0,0,0
23/10/2011,05:15,0,0,0,0,0
23/10/2011,05:30,2,2,0,0,0
23/10/2011,05:45,0,0,0,0,0
23/10/2011,06:00,0,0,0,0,0
23/10/2011,06:15,2,0,2,0,0
23/10/2011,06:30,1,1,0,0,0
23/10/2011,06:45,1,0,0,1,0
23/10/2011,07:00,4,0,2,1,1
23/10/2011,07:15,1,0,1,0,0
23/10/2011,07:30,6,0,2,4,0
23/10/2011,07:45,11,3,2,2,4
23/10/2011,08:00,23,6,5,8,4
23/10/2011,08:15,10,3,1,1,5
23/10/2011,08:30,25,4,3,9,9
23/10/2011,08:45,20,5,2,9,4
23/10/2011,09:00,19,3,6,7,3
23/10/2011,09:15,25,4,4,11,6
23/10/2011,09:30,39,13,4,12,10
23/10/2011,09:45,33,8,11,8,6
23/10/2011,10:00,18,2,1,7,8
23/10/2011,10:15,54,18,10,12,14
23/10/2011,10:30,37,10,11,6,10
23/10/2011,10:45,50,10,21,12,7
23/10/2011,11:00,39,10,10,7,12
23/10/2011,11:15,25,6,7,8,4
23/10/2011,11:30,46,12,16,9,9
23/10/2011,11:45,71,23,16,14,18
23/10/2011,12:00,37,11,13,8,5
23/10/2011,12:15,44,13,10,5,16
23/10/2011,12:30,51,20,20,5,6
23/10/2011,12:45,44,18,6,13,7
23/10/2011,13:00,45,14,15,13,3
23/10/2011,13:15,46,15,12,15,4
23/10/2011,13:30,46,14,16,8,8
23/10/2011,13:45,44,12,21,7,4
23/10/2011,14:00,65,12,19,18,16
23/10/2011,14:15,49,18,14,10,7
23/10/2011,14:30,44,21,6,8,9
23/10/2011,14:45,48,20,19,4,5
23/10/2011,15:00,56,23,20,6,7
23/10/2011,15:15,59,22,15,9,13
23/10/2011,15:30,45,12,18,7,8
23/10/2011,15:45,48,10,17,12,9
23/10/2011,16:00,59,22,19,11,7
23/10/2011,16:15,48,17,15,7,9
23/10/2011,16:30,38,13,11,6,8
23/10/2011,16:45,66,23,24,12,7
23/10/2011,17:00,45,17,15,5,8
23/10/2011,17:15,52,12,17,10,13
23/10/2011,17:30,21,2,7,4,8
23/10/2011,17:45,41,8,9,7,17
23/10/2011,18:00,39,7,13,13,6
23/10/2011,18:15,39,13,6,11,9
23/10/2011,18:30,14,4,2,2,6
23/10/2011,18:45,10,1,3,0,6
23/10/2011,19:00,7,0,0,3,4
23/10/2011,19:15,4,2,0,1,1
23/10/2011,19:30,0,0,0,0,0
23/10/2011,19:45,0,0,0,0,0
23/10/2011,20:00,2,0,0,1,1
23/10/2011,20:15,2,0,2,0,0
23/10/2011,20:30,1,0,0,0,1
23/10/2011,20:45,1,1,0,0,0
23/10/2011,21:00,0,0,0,0,0
23/10/2011,21:15,0,0,0,0,0
23/10/2011,21:30,0,0,0,0,0
23/10/2011,21:45,1,0,0,0,1
23/10/2011,22:00,0,0,0,0,0
23/10/2011,22:15,1,0,0,1,0
23/10/2011,22:30,0,0,0,0,0
23/10/2011,22:45,2,0,0,1,1
23/10/2011,23:00,0,0,0,0,0
23/10/2011,23:15,0,0,0,0,0
23/10/2011,23:30,0,0,0,0,0
23/10/2011,23:45,0,0,0,0,0
24/10/2011,00:00,0,0,0,0,0
24/10/2011,00:15,0,0,0,0,0
24/10/2011,00:30,0,0,0,0,0
24/10/2011,00:45,1,1,0,0,0
24/10/2011,01:00,0,0,0,0,0
24/10/2011,01:15,0,0,0,0,0
24/10/2011,01:30,0,0,0,0,0
24/10/2011,01:45,0,0,0,0,0
24/10/2011,02:00,0,0,0,0,0
24/10/2011,02:15,0,0,0,0,0
24/10/2011,02:30,0,0,0,0,0
24/10/2011,02:45,0,0,0,0,0
24/10/2011,03:00,0,0,0,0,0
24/10/2011,03:15,0,0,0,0,0
24/10/2011,03:30,0,0,0,0,0
24/10/2011,03:45,0,0,0,0,0
24/10/2011,04:00,0,0,0,0,0
24/10/2011,04:15,0,0,0,0,0
24/10/2011,04:30,0,0,0,0,0
24/10/2011,04:45,1,0,1,0,0
24/10/2011,05:00,0,0,0,0,0
24/10/2011,05:15,3,1,1,1,0
24/10/2011,05:30,5,1,2,0,2
24/10/2011,05:45,6,3,2,1,0
24/10/2011,06:00,3,0,2,1,0
24/10/2011,06:15,13,4,4,3,2
24/10/2011,06:30,9,0,5,0,4
24/10/2011,06:45,16,2,7,4,3
24/10/2011,07:00,13,3,7,2,1
24/10/2011,07:15,17,1,9,3,4
24/10/2011,07:30,12,4,4,3,1
24/10/2011,07:45,16,6,6,2,2
24/10/2011,08:00,13,1,7,3,2
24/10/2011,08:15,19,5,9,3,2
24/10/2011,08:30,9,3,4,2,0
24/10/2011,08:45,11,4,5,0,2
24/10/2011,09:00,6,3,3,0,0
24/10/2011,09:15,14,2,2,6,4
24/10/2011,09:30,7,2,1,2,2
24/10/2011,09:45,4,1,3,0,0
24/10/2011,10:00,11,4,1,3,3
24/10/2011,10:15,7,0,1,5,1
24/10/2011,10:30,12,3,0,4,5
24/10/2011,10:45,9,2,2,1,4
24/10/2011,11:00,16,1,6,4,5
24/10/2011,11:15,10,6,0,2,2
24/10/2011,11:30,17,5,2,6,4
24/10/2011,11:45,11,3,3,0,5
24/10/2011,12:00,12,0,5,5,2
24/10/2011,12:15,10,6,4,0,0
24/10/2011,12:30,16,4,1,8,3
24/10/2011,12:45,12,4,2,4,2
24/10/2011,13:00,13,4,4,1,4
24/10/2011,13:15,13,5,4,3,1
24/10/2011,13:30,11,3,4,3,1
24/10/2011,13:45,9,2,4,2,1
24/10/2011,14:00,11,2,2,1,6
24/10/2011,14:15,22,9,7,2,4
24/10/2011,14:30,14,4,5,2,3
24/10/2011,14:45,20,6,9,2,3
24/10/2011,15:00,20,11,1,5,3
24/10/2011,15:15,19,5,6,5,3
24/10/2011,15:30,24,10,6,5,3
24/10/2011,15:45,11,6,2,2,1
24/10/2011,16:00,18,7,5,5,1
24/10/2011,16:15,26,4,8,5,9
24/10/2011,16:30,36,11,11,7,7
24/10/2011,16:45,39,8,8,12,11
24/10/2011,17:00,37,15,6,6,10
24/10/2011,17:15,38,18,9,5,6
24/10/2011,17:30,56,11,15,15,15
24/10/2011,17:45,53,12,19,9,13
24/10/2011,18:00,48,18,14,8,8
24/10/2011,18:15,55,14,17,15,9
24/10/2011,18:30,26,8,4,5,9
24/10/2011,18:45,22,5,2,4,11
24/10/2011,19:00,12,2,3,4,3
24/10/2011,19:15,8,1,4,2,1
24/10/2011,19:30,5,2,0,0,3
24/10/2011,19:45,8,5,1,2,0
24/10/2011,20:00,0,0,0,0,0
24/10/2011,20:15,1,0,1,0,0
24/10/2011,20:30,0,0,0,0,0
24/10/2011,20:45,1,0,1,0,0
24/10/2011,21:00,0,0,0,0,0
24/10/2011,21:15,1,0,1,0,0
24/10/2011,21:30,1,1,0,0,0
24/10/2011,21:45,0,0,0,0,0
24/10/2011,22:00,0,0,0,0,0
24/10/2011,22:15,2,2,0,0,0
24/10/2011,22:30,0,0,0,0,0
24/10/2011,22:45,1,1,0,0,0
24/10/2011,23:00,0,0,0,0,0
24/10/2011,23:15,0,0,0,0,0
24/10/2011,23:30,0,0,0,0,0
24/10/2011,23:45,0,0,0,0,0
25/10/2011,00:00,0,0,0,0,0
25/10/2011,00:15,0,0,0,0,0
25/10/2011,00:30,0,0,0,0,0
25/10/2011,00:45,0,0,0,0,0
25/10/2011,01:00,0,0,0,0,0
25/10/2011,01:15,0,0,0,0,0
25/10/2011,01:30,0,0,0,0,0
25/10/2011,01:45,0,0,0,0,0
25/10/2011,02:00,0,0,0,0,0
25/10/2011,02:15,0,0,0,0,0
25/10/2011,02:30,1,1,0,0,0
25/10/2011,02:45,0,0,0,0,0
25/10/2011,03:00,0,0,0,0,0
25/10/2011,03:15,0,0,0,0,0
25/10/2011,03:30,0,0,0,0,0
25/10/2011,03:45,0,0,0,0,0
25/10/2011,04:00,0,0,0,0,0
25/10/2011,04:15,0,0,0,0,0
25/10/2011,04:30,0,0,0,0,0
25/10/2011,04:45,0,0,0,0,0
25/10/2011,05:00,3,0,2,1,0
25/10/2011,05:15,5,1,3,0,1
25/10/2011,05:30,6,0,2,2,2
25/10/2011,05:45,4,2,1,0,1
25/10/2011,06:00,3,1,1,1,0
25/10/2011,06:15,12,2,4,4,2
25/10/2011,06:30,14,2,10,0,2
25/10/2011,06:45,10,1,4,3,2
25/10/2011,07:00,14,3,9,2,0
25/10/2011,07:15,16,3,8,1,4
25/10/2011,07:30,19,8,9,1,1
25/10/2011,07:45,21,7,9,3,2
25/10/2011,08:00,19,2,12,4,1
25/10/2011,08:15,19,9,6,2,2
25/10/2011,08:30,20,6,8,3,3
25/10/2011,08:45,23,6,9,4,4
25/10/2011,09:00,14,2,5,5,2
25/10/2011,09:15,10,0,3,4,3
25/10/2011,09:30,13,6,5,0,2
25/10/2011,09:45,12,2,1,3,6
25/10/2011,10:00,10,0,0,6,4
25/10/2011,10:15,12,5,1,5,1
25/10/2011,10:30,13,3,4,4,2
25/10/2011,10:45,12,1,3,3,5
25/10/2011,11:00,16,5,4,5,2
25/10/2011,11:15,13,1,1,5,6
25/10/2011,11:30,13,4,2,2,5
25/10/2011,11:45,18,3,6,4,5
25/10/2011,12:00,21,5,7,5,4
25/10/2011,12:15,13,4,1,5,3
25/10/2011,12:30,20,6,6,5,3
25/10/2011,12:45,21,4,4,6,7
25/10/2011,13:00,19,6,8,4,1
25/10/2011,13:15,13,5,2,5,1
25/10/2011,13:30,12,4,5,2,1
25/10/2011,13:45,8,3,1,3,1
25/10/2011,14:00,15,3,3,6,3
25/10/2011,14:15,10,4,3,1,2
25/10/2011,14:30,14,6,4,1,3
25/10/2011,14:45,17,5,7,0,5
25/10/2011,15:00,15,5,8,1,1
25/10/2011,15:15,11,7,1,3,0
25/10/2011,15:30,19,9,7,3,0
25/10/2011,15:45,17,3,6,4,4
25/10/2011,16:00,30,8,11,7,4
25/10/2011,16:15,28,10,10,4,4
25/10/2011,16:30,25,13,5,5,2
25/10/2011,16:45,26,10,6,3,7
25/10/2011,17:00,54,25,15,9,5
25/10/2011,17:15,54,18,11,12,13
25/10/2011,17:30,65,19,15,17,14
25/10/2011,17:45,53,18,14,12,9
25/10/2011,18:00,51,12,11,7,21
25/10/2011,18:15,55,17,10,17,11
25/10/2011,18:30,29,8,6,8,7
25/10/2011,18:45,30,4,4,8,14
25/10/2011,19:00,23,5,8,4,6
25/10/2011,19:15,5,0,0,4,1
25/10/2011,19:30,9,2,1,2,4
25/10/2011,19:45,10,2,0,5,3
25/10/2011,20:00,3,1,0,0,2
25/10/2011,20:15,8,1,4,1,2
25/10/2011,20:30,1,1,0,0,0
25/10/2011,20:45,5,0,0,3,2
25/10/2011,21:00,1,0,0,0,1
25/10/2011,21:15,4,1,0,3,0
25/10/2011,21:30,2,0,1,1,0
25/10/2011,21:45,0,0,0,0,0
25/10/2011,22:00,1,0,0,1,0
25/10/2011,22:15,1,0,0,0,1
25/10/2011,22:30,1,0,1,0,0
25/10/2011,22:45,0,0,0,0,0
25/10/2011,23:00,0,0,0,0,0
25/10/2011,23:15,0,0,0,0,0
25/10/2011,23:30,0,0,0,0,0
25/10/2011,23:45,0,0,0,0,0
26/10/2011,00:00,0,0,0,0,0
26/10/2011,00:15,0,0,0,0,0
26/10/2011,00:30,0,0,0,0,0
26/10/2011,00:45,0,0,0,0,0
26/10/2011,01:00,1,1,0,0,0
26/10/2011,01:15,0,0,0,0,0
26/10/2011,01:30,0,0,0,0,0
26/10/2011,01:45,0,0,0,0,0
26/10/2011,02:00,1,0,1,0,0
26/10/2011,02:15,0,0,0,0,0
26/10/2011,02:30,0,0,0,0,0
26/10/2011,02:45,0,0,0,0,0
26/10/2011,03:00,0,0,0,0,0
26/10/2011,03:15,0,0,0,0,0
26/10/2011,03:30,0,0,0,0,0
26/10/2011,03:45,0,0,0,0,0
26/10/2011,04:00,0,0,0,0,0
26/10/2011,04:15,0,0,0,0,0
26/10/2011,04:30,0,0,0,0,0
26/10/2011,04:45,0,0,0,0,0
26/10/2011,05:00,1,0,1,0,0
26/10/2011,05:15,4,1,3,0,0
26/10/2011,05:30,5,1,1,2,1
26/10/2011,05:45,2,0,2,0,0
26/10/2011,06:00,5,1,2,2,0
26/10/2011,06:15,12,3,5,3,1
26/10/2011,06:30,13,3,5,2,3
26/10/2011,06:45,8,2,2,0,4
26/10/2011,07:00,6,2,3,0,1
26/10/2011,07:15,23,4,15,2,2
26/10/2011,07:30,12,2,6,2,2
26/10/2011,07:45,20,3,5,6,6
26/10/2011,08:00,23,11,7,2,3
26/10/2011,08:15,21,8,10,3,0
26/10/2011,08:30,26,12,10,3,1
26/10/2011,08:45,20,7,7,4,2
26/10/2011,09:00,7,0,1,3,3
26/10/2011,09:15,11,1,4,2,4
26/10/2011,09:30,15,3,4,4,4
26/10/2011,09:45,14,4,1,4,5
26/10/2011,10:00,5,2,2,0,1
26/10/2011,10:15,12,2,4,5,1
26/10/2011,10:30,15,5,3,4,3
26/10/2011,10:45,12,3,1,5,3
26/10/2011,11:00,23,5,7,3,8
26/10/2011,11:15,13,3,5,5,0
26/10/2011,11:30,13,6,2,3,2
26/10/2011,11:45,15,6,4,1,4
26/10/2011,12:00,13,4,4,3,2
26/10/2011,12:15,20,6,2,6,6
26/10/2011,12:30,7,2,5,0,0
26/10/2011,12:45,11,5,4,0,2
26/10/2011,13:00,9,1,4,0,4
26/10/2011,13:15,11,5,5,0,1
26/10/2011,13:30,9,3,2,3,1
26/10/2011,13:45,3,1,1,1,0
26/10/2011,14:00,6,3,0,1,2
26/10/2011,14:15,3,1,2,0,0
26/10/2011,14:30,10,3,1,2,4
26/10/2011,14:45,0,0,0,0,0
26/10/2011,15:00,8,4,3,0,1
26/10/2011,15:15,3,2,0,1,0
26/10/2011,15:30,2,0,1,1,0
26/10/2011,15:45,5,2,1,2,0
26/10/2011,16:00,12,6,3,3,0
26/10/2011,16:15,12,5,1,3,3
26/10/2011,16:30,8,2,0,5,1
26/10/2011,16:45,5,1,1,0,3
26/10/2011,17:00,16,9,2,3,2
26/10/2011,17:15,20,7,4,5,4
26/10/2011,17:30,19,9,3,3,4
26/10/2011,17:45,33,8,15,6,4
26/10/2011,18:00,37,12,6,6,13
26/10/2011,18:15,9,1,2,3,3
26/10/2011,18:30,14,2,5,5,2
26/10/2011,18:45,13,6,3,1,3
26/10/2011,19:00,8,2,5,1,0
26/10/2011,19:15,0,0,0,0,0
26/10/2011,19:30,7,2,2,1,2
26/10/2011,19:45,5,1,1,2,1
26/10/2011,20:00,1,0,1,0,0
26/10/2011,20:15,2,0,2,0,0
26/10/2011,20:30,2,0,2,0,0
26/10/2011,20:45,2,0,0,2,0
26/10/2011,21:00,1,0,0,0,1
26/10/2011,21:15,1,0,0,1,0
26/10/2011,21:30,0,0,0,0,0
26/10/2011,21:45,2,0,1,0,1
26/10/2011,22:00,0,0,0,0,0
26/10/2011,22:15,1,0,0,1,0
26/10/2011,22:30,1,1,0,0,0
26/10/2011,22:45,1,0,0,0,1
26/10/2011,23:00,1,0,0,1,0
26/10/2011,23:15,0,0,0,0,0
26/10/2011,23:30,0,0,0,0,0
26/10/2011,23:45,0,0,0,0,0
27/10/2011,00:00,1,0,1,0,0
27/10/2011,00:15,0,0,0,0,0
27/10/2011,00:30,0,0,0,0,0
27/10/2011,00:45,0,0,0,0,0
27/10/2011,01:00,0,0,0,0,0
27/10/2011,01:15,0,0,0,0,0
27/10/2011,01:30,0,0,0,0,0
27/10/2011,01:45,0,0,0,0,0
27/10/2011,02:00,0,0,0,0,0
27/10/2011,02:15,0,0,0,0,0
27/10/2011,02:30,0,0,0,0,0
27/10/2011,02:45,0,0,0,0,0
27/10/2011,03:00,0,0,0,0,0
27/10/2011,03:15,0,0,0,0,0
27/10/2011,03:30,0,0,0,0,0
27/10/2011,03:45,0,0,0,0,0
27/10/2011,04:00,0,0,0,0,0
27/10/2011,04:15,0,0,0,0,0
27/10/2011,04:30,0,0,0,0,0
27/10/2011,04:45,1,0,0,1,0
27/10/2011,05:00,0,0,0,0,0
27/10/2011,05:15,1,0,0,0,1
27/10/2011,05:30,1,0,0,1,0
27/10/2011,05:45,3,1,0,1,1
27/10/2011,06:00,0,0,0,0,0
27/10/2011,06:15,7,3,0,2,2
27/10/2011,06:30,2,1,0,1,0
27/10/2011,06:45,5,0,2,0,3
27/10/2011,07:00,6,0,2,3,1
27/10/2011,07:15,5,3,1,0,1
27/10/2011,07:30,8,2,0,1,5
27/10/2011,07:45,5,2,2,1,0
27/10/2011,08:00,5,1,0,1,3
27/10/2011,08:15,5,3,0,1,1
27/10/2011,08:30,7,1,2,2,2
27/10/2011,08:45,2,2,0,0,0
27/10/2011,09:00,8,2,1,3,2
27/10/2011,09:15,4,0,0,1,3
27/10/2011,09:30,7,1,0,4,2
27/10/2011,09:45,4,0,0,1,3
27/10/2011,10:00,2,0,1,1,0
27/10/2011,10:15,9,0,3,4,2
27/10/2011,10:30,6,1,1,1,3
27/10/2011,10:45,3,0,0,1,2
27/10/2011,11:00,6,3,0,1,2
27/10/2011,11:15,1,0,0,0,1
27/10/2011,11:30,7,1,1,3,2
27/10/2011,11:45,2,0,0,1,1
27/10/2011,12:00,0,0,0,0,0
27/10/2011,12:15,1,0,0,0,1
27/10/2011,12:30,2,1,0,1,0
27/10/2011,12:45,3,0,0,1,2
27/10/2011,13:00,2,0,2,0,0
27/10/2011,13:15,3,1,0,1,1
27/10/2011,13:30,1,0,1,0,0
27/10/2011,13:45,6,0,2,3,1
27/10/2011,14:00,2,0,1,0,1
27/10/2011,14:15,4,0,2,1,1
27/10/2011,14:30,5,2,3,0,0
27/10/2011,14:45,2,0,0,1,1
27/10/2011,15:00,3,1,0,1,1
27/10/2011,15:15,7,2,1,3,1
27/10/2011,15:30,10,2,1,7,0
27/10/2011,15:45,6,2,2,0,2
27/10/2011,16:00,5,1,0,2,2
27/10/2011,16:15,14,4,0,5,5
27/10/2011,16:30,15,4,3,6,2
27/10/2011,16:45,9,2,2,2,3
27/10/2011,17:00,12,3,5,0,4
27/10/2011,17:15,13,0,1,7,5
27/10/2011,17:30,17,4,3,5,5
27/10/2011,17:45,32,3,6,11,12
27/10/2011,18:00,12,5,2,3,2
27/10/2011,18:15,7,2,3,1,1
27/10/2011,18:30,8,0,3,0,5
27/10/2011,18:45,10,2,0,4,4
