Date,,Key Bridge West,Key Bridge West Ped IN,Key Bridge West Ped OUT,Key Bridge West Bike IN,Key Bridge West Bike OUT
17/08/2011,23:00,9,6,3,0,0
17/08/2011,23:15,16,10,0,4,2
17/08/2011,23:30,10,4,1,4,1
17/08/2011,23:45,6,0,0,2,4
18/08/2011,00:00,0,0,0,0,0
18/08/2011,00:15,6,1,1,4,0
18/08/2011,00:30,2,2,0,0,0
18/08/2011,00:45,1,1,0,0,0
18/08/2011,01:00,3,2,0,1,0
18/08/2011,01:15,2,0,1,1,0
18/08/2011,01:30,2,0,0,2,0
18/08/2011,01:45,0,0,0,0,0
18/08/2011,02:00,2,2,0,0,0
18/08/2011,02:15,0,0,0,0,0
18/08/2011,02:30,0,0,0,0,0
18/08/2011,02:45,4,3,1,0,0
18/08/2011,03:00,0,0,0,0,0
18/08/2011,03:15,1,0,0,1,0
18/08/2011,03:30,1,0,1,0,0
18/08/2011,03:45,0,0,0,0,0
18/08/2011,04:00,0,0,0,0,0
18/08/2011,04:15,0,0,0,0,0
18/08/2011,04:30,0,0,0,0,0
18/08/2011,04:45,0,0,0,0,0
18/08/2011,05:00,2,0,1,0,1
18/08/2011,05:15,3,1,0,1,1
18/08/2011,05:30,4,0,1,3,0
18/08/2011,05:45,6,1,3,0,2
18/08/2011,06:00,9,0,2,5,2
18/08/2011,06:15,13,2,5,4,2
18/08/2011,06:30,20,7,10,3,0
18/08/2011,06:45,11,4,1,2,4
18/08/2011,07:00,18,3,4,7,4
18/08/2011,07:15,22,7,8,5,2
18/08/2011,07:30,27,5,7,10,5
18/08/2011,07:45,33,5,7,11,10
18/08/2011,08:00,31,6,10,10,5
18/08/2011,08:15,32,4,12,15,1
18/08/2011,08:30,46,6,24,5,11
18/08/2011,08:45,33,6,8,14,5
18/08/2011,09:00,35,3,8,19,5
18/08/2011,09:15,18,1,7,5,5
18/08/2011,09:30,23,1,6,13,3
18/08/2011,09:45,22,5,6,5,6
18/08/2011,10:00,10,2,6,1,1
18/08/2011,10:15,5,2,3,0,0
18/08/2011,10:30,7,4,2,1,0
18/08/2011,10:45,17,3,5,3,6
18/08/2011,11:00,8,3,2,1,2
18/08/2011,11:15,13,2,6,2,3
18/08/2011,11:30,23,6,8,5,4
18/08/2011,11:45,8,1,4,1,2
18/08/2011,12:00,11,2,6,2,1
18/08/2011,12:15,14,6,1,5,2
18/08/2011,12:30,8,5,1,2,0
18/08/2011,12:45,5,2,2,0,1
18/08/2011,13:00,5,1,2,2,0
18/08/2011,13:15,7,1,2,3,1
18/08/2011,13:30,13,4,1,3,5
18/08/2011,13:45,10,1,2,4,3
18/08/2011,14:00,14,4,7,2,1
18/08/2011,14:15,16,4,4,6,2
18/08/2011,14:30,8,2,1,3,2
18/08/2011,14:45,12,3,2,6,1
18/08/2011,15:00,17,8,7,1,1
18/08/2011,15:15,16,9,4,2,1
18/08/2011,15:30,13,4,5,1,3
18/08/2011,15:45,18,6,5,5,2
18/08/2011,16:00,24,13,4,5,2
18/08/2011,16:15,31,10,0,16,5
18/08/2011,16:30,18,7,4,5,2
18/08/2011,16:45,34,9,5,18,2
18/08/2011,17:00,29,12,6,10,1
18/08/2011,17:15,49,12,12,20,5
18/08/2011,17:30,23,6,6,9,2
18/08/2011,17:45,27,14,3,7,3
18/08/2011,18:00,41,13,8,15,5
18/08/2011,18:15,24,8,3,11,2
18/08/2011,18:30,30,4,7,15,4
18/08/2011,18:45,25,11,3,9,2
18/08/2011,19:00,12,7,2,3,0
18/08/2011,19:15,17,8,4,3,2
18/08/2011,19:30,24,9,5,9,1
18/08/2011,19:45,13,6,0,6,1
18/08/2011,20:00,19,6,10,3,0
18/08/2011,20:15,18,10,2,6,0
18/08/2011,20:30,10,3,4,3,0
18/08/2011,20:45,17,7,5,5,0
18/08/2011,21:00,8,7,0,1,0
18/08/2011,21:15,13,6,3,3,1
18/08/2011,21:30,12,5,0,5,2
18/08/2011,21:45,10,7,1,2,0
18/08/2011,22:00,6,1,4,1,0
18/08/2011,22:15,4,1,1,0,2
18/08/2011,22:30,20,16,2,2,0
18/08/2011,22:45,8,2,1,3,2
18/08/2011,23:00,9,4,0,5,0
18/08/2011,23:15,9,0,3,5,1
18/08/2011,23:30,6,2,0,3,1
18/08/2011,23:45,4,3,0,1,0
19/08/2011,00:00,4,2,1,1,0
19/08/2011,00:15,3,1,0,2,0
19/08/2011,00:30,1,1,0,0,0
19/08/2011,00:45,0,0,0,0,0
19/08/2011,01:00,4,4,0,0,0
19/08/2011,01:15,2,2,0,0,0
19/08/2011,01:30,0,0,0,0,0
19/08/2011,01:45,2,1,0,1,0
19/08/2011,02:00,2,0,0,2,0
19/08/2011,02:15,3,2,0,1,0
19/08/2011,02:30,2,2,0,0,0
19/08/2011,02:45,0,0,0,0,0
19/08/2011,03:00,0,0,0,0,0
19/08/2011,03:15,1,1,0,0,0
19/08/2011,03:30,2,1,1,0,0
19/08/2011,03:45,0,0,0,0,0
19/08/2011,04:00,0,0,0,0,0
19/08/2011,04:15,1,0,0,1,0
19/08/2011,04:30,1,1,0,0,0
19/08/2011,04:45,0,0,0,0,0
19/08/2011,05:00,0,0,0,0,0
19/08/2011,05:15,3,1,1,1,0
19/08/2011,05:30,1,0,0,1,0
19/08/2011,05:45,5,1,2,2,0
19/08/2011,06:00,3,0,3,0,0
19/08/2011,06:15,9,3,0,4,2
19/08/2011,06:30,11,2,6,2,1
19/08/2011,06:45,14,5,5,3,1
19/08/2011,07:00,14,3,8,3,0
19/08/2011,07:15,6,2,3,0,1
19/08/2011,07:30,19,4,5,7,3
19/08/2011,07:45,19,6,3,7,3
19/08/2011,08:00,23,4,11,5,3
19/08/2011,08:15,38,8,8,18,4
19/08/2011,08:30,33,4,18,4,7
19/08/2011,08:45,26,5,8,9,4
19/08/2011,09:00,30,5,8,10,7
19/08/2011,09:15,40,5,17,11,7
19/08/2011,09:30,20,5,3,9,3
19/08/2011,09:45,16,2,7,5,2
19/08/2011,10:00,9,1,3,3,2
19/08/2011,10:15,15,2,2,10,1
19/08/2011,10:30,17,2,12,3,0
19/08/2011,10:45,9,4,1,1,3
19/08/2011,11:00,12,2,4,3,3
19/08/2011,11:15,19,5,9,2,3
19/08/2011,11:30,11,4,2,2,3
19/08/2011,11:45,11,5,3,1,2
19/08/2011,12:00,14,3,4,5,2
19/08/2011,12:15,14,5,3,6,0
19/08/2011,12:30,14,7,4,3,0
19/08/2011,12:45,12,4,5,3,0
19/08/2011,13:00,14,3,6,2,3
19/08/2011,13:15,9,6,0,1,2
19/08/2011,13:30,8,2,4,1,1
19/08/2011,13:45,13,7,0,5,1
19/08/2011,14:00,15,7,2,4,2
19/08/2011,14:15,11,5,3,1,2
19/08/2011,14:30,9,2,3,3,1
19/08/2011,14:45,7,3,0,3,1
19/08/2011,15:00,10,4,4,2,0
19/08/2011,15:15,12,8,1,1,2
19/08/2011,15:30,28,13,6,6,3
19/08/2011,15:45,20,6,9,3,2
19/08/2011,16:00,31,13,7,7,4
19/08/2011,16:15,24,9,5,8,2
19/08/2011,16:30,20,3,9,7,1
19/08/2011,16:45,22,7,8,3,4
19/08/2011,17:00,18,4,4,9,1
19/08/2011,17:15,36,10,9,11,6
19/08/2011,17:30,44,16,14,10,4
19/08/2011,17:45,35,9,12,11,3
19/08/2011,18:00,54,21,18,11,4
19/08/2011,18:15,45,10,14,16,5
19/08/2011,18:30,35,7,10,17,1
19/08/2011,18:45,35,16,6,9,4
19/08/2011,19:00,30,12,4,10,4
19/08/2011,19:15,21,12,1,7,1
19/08/2011,19:30,21,10,3,8,0
19/08/2011,19:45,4,4,0,0,0
19/08/2011,20:00,4,0,0,3,1
19/08/2011,20:15,4,1,1,2,0
19/08/2011,20:30,7,4,0,3,0
19/08/2011,20:45,18,7,8,3,0
19/08/2011,21:00,13,7,2,3,1
19/08/2011,21:15,21,14,3,4,0
19/08/2011,21:30,9,5,1,3,0
19/08/2011,21:45,4,2,2,0,0
19/08/2011,22:00,14,10,3,1,0
19/08/2011,22:15,8,4,2,2,0
19/08/2011,22:30,8,4,3,1,0
19/08/2011,22:45,3,3,0,0,0
19/08/2011,23:00,2,0,0,2,0
19/08/2011,23:15,14,9,2,3,0
19/08/2011,23:30,10,8,0,2,0
19/08/2011,23:45,8,0,5,3,0
20/08/2011,00:00,7,3,2,2,0
20/08/2011,00:15,6,3,1,2,0
20/08/2011,00:30,2,1,0,1,0
20/08/2011,00:45,1,1,0,0,0
20/08/2011,01:00,1,1,0,0,0
20/08/2011,01:15,0,0,0,0,0
20/08/2011,01:30,2,1,0,1,0
20/08/2011,01:45,6,4,0,2,0
20/08/2011,02:00,5,5,0,0,0
20/08/2011,02:15,1,1,0,0,0
20/08/2011,02:30,3,1,0,2,0
20/08/2011,02:45,3,2,1,0,0
20/08/2011,03:00,1,1,0,0,0
20/08/2011,03:15,7,4,0,2,1
20/08/2011,03:30,2,2,0,0,0
20/08/2011,03:45,2,0,0,2,0
20/08/2011,04:00,0,0,0,0,0
20/08/2011,04:15,0,0,0,0,0
20/08/2011,04:30,1,0,0,1,0
20/08/2011,04:45,0,0,0,0,0
20/08/2011,05:00,0,0,0,0,0
20/08/2011,05:15,0,0,0,0,0
20/08/2011,05:30,0,0,0,0,0
20/08/2011,05:45,1,0,1,0,0
20/08/2011,06:00,1,1,0,0,0
20/08/2011,06:15,4,1,1,0,2
20/08/2011,06:30,8,0,4,4,0
20/08/2011,06:45,9,2,6,0,1
20/08/2011,07:00,13,3,2,3,5
20/08/2011,07:15,11,3,6,1,1
20/08/2011,07:30,9,1,6,0,2
20/08/2011,07:45,16,5,4,6,1
20/08/2011,08:00,25,7,12,5,1
20/08/2011,08:15,13,3,7,2,1
20/08/2011,08:30,21,8,8,3,2
20/08/2011,08:45,19,9,5,2,3
20/08/2011,09:00,31,7,12,4,8
20/08/2011,09:15,38,9,10,11,8
20/08/2011,09:30,35,9,14,8,4
20/08/2011,09:45,24,6,15,3,0
20/08/2011,10:00,27,7,8,9,3
20/08/2011,10:15,26,6,12,6,2
20/08/2011,10:30,29,5,9,10,5
20/08/2011,10:45,34,8,12,12,2
20/08/2011,11:00,35,9,6,17,3
20/08/2011,11:15,18,6,9,2,1
20/08/2011,11:30,30,7,15,5,3
20/08/2011,11:45,37,12,10,15,0
20/08/2011,12:00,39,16,12,5,6
20/08/2011,12:15,26,9,9,6,2
20/08/2011,12:30,42,14,7,17,4
20/08/2011,12:45,39,15,4,15,5
20/08/2011,13:00,35,9,11,14,1
20/08/2011,13:15,33,7,13,10,3
20/08/2011,13:30,29,8,6,14,1
20/08/2011,13:45,19,8,6,5,0
20/08/2011,14:00,32,11,6,15,0
20/08/2011,14:15,23,10,5,5,3
20/08/2011,14:30,28,10,6,10,2
20/08/2011,14:45,32,11,3,14,4
20/08/2011,15:00,14,7,3,2,2
20/08/2011,15:15,31,15,7,7,2
20/08/2011,15:30,29,11,11,7,0
20/08/2011,15:45,34,7,13,7,7
20/08/2011,16:00,18,6,6,6,0
20/08/2011,16:15,31,18,7,6,0
20/08/2011,16:30,26,8,5,10,3
20/08/2011,16:45,35,14,11,7,3
20/08/2011,17:00,36,12,12,8,4
20/08/2011,17:15,39,11,17,7,4
20/08/2011,17:30,21,14,5,0,2
20/08/2011,17:45,24,13,4,6,1
20/08/2011,18:00,35,6,14,11,4
20/08/2011,18:15,32,17,5,4,6
20/08/2011,18:30,41,21,7,11,2
20/08/2011,18:45,34,9,20,3,2
20/08/2011,19:00,33,14,9,7,3
20/08/2011,19:15,29,9,15,5,0
20/08/2011,19:30,26,7,16,1,2
20/08/2011,19:45,29,17,9,3,0
20/08/2011,20:00,41,20,19,1,1
20/08/2011,20:15,45,36,7,2,0
20/08/2011,20:30,37,17,17,3,0
20/08/2011,20:45,24,17,1,5,1
20/08/2011,21:00,22,11,6,4,1
20/08/2011,21:15,21,11,3,7,0
20/08/2011,21:30,19,9,7,2,1
20/08/2011,21:45,10,5,5,0,0
20/08/2011,22:00,13,2,5,6,0
20/08/2011,22:15,23,20,0,1,2
20/08/2011,22:30,12,5,1,5,1
20/08/2011,22:45,6,5,1,0,0
20/08/2011,23:00,10,4,4,1,1
20/08/2011,23:15,7,1,4,2,0
20/08/2011,23:30,9,6,1,2,0
20/08/2011,23:45,3,2,0,1,0
21/08/2011,00:00,7,7,0,0,0
21/08/2011,00:15,4,2,1,1,0
21/08/2011,00:30,5,5,0,0,0
21/08/2011,00:45,6,4,0,2,0
21/08/2011,01:00,1,1,0,0,0
21/08/2011,01:15,2,0,0,2,0
21/08/2011,01:30,3,1,0,2,0
21/08/2011,01:45,5,4,0,1,0
21/08/2011,02:00,9,6,1,2,0
21/08/2011,02:15,7,7,0,0,0
21/08/2011,02:30,1,1,0,0,0
21/08/2011,02:45,6,6,0,0,0
21/08/2011,03:00,1,1,0,0,0
21/08/2011,03:15,1,1,0,0,0
21/08/2011,03:30,4,0,0,4,0
21/08/2011,03:45,2,2,0,0,0
21/08/2011,04:00,2,0,0,2,0
21/08/2011,04:15,0,0,0,0,0
21/08/2011,04:30,1,0,0,1,0
21/08/2011,04:45,0,0,0,0,0
21/08/2011,05:00,0,0,0,0,0
21/08/2011,05:15,0,0,0,0,0
21/08/2011,05:30,1,0,0,0,1
21/08/2011,05:45,0,0,0,0,0
21/08/2011,06:00,3,0,2,1,0
21/08/2011,06:15,3,0,1,2,0
21/08/2011,06:30,7,1,2,4,0
21/08/2011,06:45,4,0,1,2,1
21/08/2011,07:00,7,1,3,0,3
21/08/2011,07:15,5,0,2,0,3
21/08/2011,07:30,10,3,4,2,1
21/08/2011,07:45,14,5,5,4,0
21/08/2011,08:00,14,1,4,5,4
21/08/2011,08:15,11,4,4,2,1
21/08/2011,08:30,15,7,6,1,1
21/08/2011,08:45,18,3,10,4,1
21/08/2011,09:00,17,5,4,4,4
21/08/2011,09:15,27,5,14,3,5
21/08/2011,09:30,22,5,6,10,1
21/08/2011,09:45,22,4,7,8,3
21/08/2011,10:00,19,3,7,6,3
21/08/2011,10:15,35,9,11,8,7
21/08/2011,10:30,36,9,10,9,8
21/08/2011,10:45,54,9,12,19,14
21/08/2011,11:00,48,12,23,8,5
21/08/2011,11:15,29,4,8,10,7
21/08/2011,11:30,33,4,9,14,6
21/08/2011,11:45,28,11,6,8,3
21/08/2011,12:00,23,4,4,7,8
21/08/2011,12:15,17,6,3,4,4
21/08/2011,12:30,19,4,7,3,5
21/08/2011,12:45,20,6,5,6,3
21/08/2011,13:00,20,11,3,5,1
21/08/2011,13:15,18,7,5,5,1
21/08/2011,13:30,12,2,4,1,5
21/08/2011,13:45,26,14,7,3,2
21/08/2011,14:00,13,3,3,7,0
21/08/2011,14:15,19,9,4,5,1
21/08/2011,14:30,22,7,5,8,2
21/08/2011,14:45,16,9,1,3,3
21/08/2011,15:00,6,3,1,1,1
21/08/2011,15:15,14,12,2,0,0
21/08/2011,15:30,6,2,0,2,2
21/08/2011,15:45,10,3,4,3,0
21/08/2011,16:00,14,8,1,5,0
21/08/2011,16:15,14,4,4,5,1
21/08/2011,16:30,12,10,1,1,0
21/08/2011,16:45,13,3,7,2,1
21/08/2011,17:00,22,6,7,5,4
21/08/2011,17:15,19,5,6,7,1
21/08/2011,17:30,17,4,9,2,2
21/08/2011,17:45,21,9,4,3,5
21/08/2011,18:00,20,7,9,4,0
21/08/2011,18:15,22,10,7,2,3
21/08/2011,18:30,27,8,14,4,1
21/08/2011,18:45,32,6,14,11,1
21/08/2011,19:00,15,10,4,1,0
21/08/2011,19:15,20,8,9,1,2
21/08/2011,19:30,20,8,5,6,1
21/08/2011,19:45,14,5,4,5,0
21/08/2011,20:00,28,10,14,3,1
21/08/2011,20:15,20,16,0,4,0
21/08/2011,20:30,26,17,8,1,0
21/08/2011,20:45,3,1,0,1,1
21/08/2011,21:00,11,4,2,5,0
21/08/2011,21:15,15,7,2,5,1
21/08/2011,21:30,4,2,0,2,0
21/08/2011,21:45,6,1,5,0,0
21/08/2011,22:00,9,3,4,2,0
21/08/2011,22:15,2,1,0,1,0
21/08/2011,22:30,7,3,0,4,0
21/08/2011,22:45,0,0,0,0,0
21/08/2011,23:00,4,2,0,2,0
21/08/2011,23:15,6,3,0,3,0
21/08/2011,23:30,1,0,1,0,0
21/08/2011,23:45,1,1,0,0,0
22/08/2011,00:00,2,1,1,0,0
22/08/2011,00:15,4,0,0,4,0
22/08/2011,00:30,7,5,0,2,0
22/08/2011,00:45,0,0,0,0,0
22/08/2011,01:00,3,3,0,0,0
22/08/2011,01:15,1,1,0,0,0
22/08/2011,01:30,6,3,0,1,2
22/08/2011,01:45,5,4,0,1,0
22/08/2011,02:00,0,0,0,0,0
22/08/2011,02:15,0,0,0,0,0
22/08/2011,02:30,0,0,0,0,0
22/08/2011,02:45,1,0,0,1,0
22/08/2011,03:00,1,0,0,1,0
22/08/2011,03:15,1,1,0,0,0
22/08/2011,03:30,2,1,1,0,0
22/08/2011,03:45,0,0,0,0,0
22/08/2011,04:00,0,0,0,0,0
22/08/2011,04:15,0,0,0,0,0
22/08/2011,04:30,0,0,0,0,0
22/08/2011,04:45,0,0,0,0,0
22/08/2011,05:00,1,1,0,0,0
22/08/2011,05:15,3,2,1,0,0
22/08/2011,05:30,4,1,2,1,0
22/08/2011,05:45,7,3,2,0,2
22/08/2011,06:00,6,1,1,2,2
22/08/2011,06:15,10,3,4,1,2
22/08/2011,06:30,20,2,7,9,2
22/08/2011,06:45,18,6,5,4,3
22/08/2011,07:00,20,9,3,6,2
22/08/2011,07:15,27,9,6,11,1
22/08/2011,07:30,25,5,8,9,3
22/08/2011,07:45,33,3,9,14,7
22/08/2011,08:00,28,5,11,10,2
22/08/2011,08:15,36,5,12,12,7
22/08/2011,08:30,35,5,11,13,6
22/08/2011,08:45,48,11,20,11,6
22/08/2011,09:00,33,3,12,9,9
22/08/2011,09:15,20,4,8,2,6
22/08/2011,09:30,17,3,7,4,3
22/08/2011,09:45,17,2,6,5,4
22/08/2011,10:00,12,3,4,4,1
22/08/2011,10:15,11,5,2,2,2
22/08/2011,10:30,17,1,8,3,5
22/08/2011,10:45,13,4,6,2,1
22/08/2011,11:00,12,2,6,3,1
22/08/2011,11:15,12,5,4,1,2
22/08/2011,11:30,9,3,2,2,2
22/08/2011,11:45,14,4,4,5,1
22/08/2011,12:00,13,4,3,2,4
22/08/2011,12:15,17,7,6,2,2
22/08/2011,12:30,15,5,3,6,1
22/08/2011,12:45,13,3,4,4,2
22/08/2011,13:00,10,2,4,4,0
22/08/2011,13:15,13,5,7,1,0
22/08/2011,13:30,12,6,3,2,1
22/08/2011,13:45,8,4,3,1,0
22/08/2011,14:00,15,4,1,6,4
22/08/2011,14:15,9,4,3,2,0
22/08/2011,14:30,11,3,3,4,1
22/08/2011,14:45,13,3,4,4,2
22/08/2011,15:00,15,5,5,3,2
22/08/2011,15:15,20,5,7,7,1
22/08/2011,15:30,17,9,2,3,3
22/08/2011,15:45,12,3,2,5,2
22/08/2011,16:00,17,7,4,5,1
22/08/2011,16:15,24,13,3,6,2
22/08/2011,16:30,38,12,11,14,1
22/08/2011,16:45,30,9,7,10,4
22/08/2011,17:00,27,8,5,10,4
22/08/2011,17:15,60,21,10,25,4
22/08/2011,17:30,50,21,9,16,4
22/08/2011,17:45,56,16,13,22,5
22/08/2011,18:00,58,16,12,23,7
22/08/2011,18:15,61,22,13,17,9
22/08/2011,18:30,69,21,19,25,4
22/08/2011,18:45,39,14,6,14,5
22/08/2011,19:00,47,13,15,13,6
22/08/2011,19:15,51,22,12,13,4
22/08/2011,19:30,44,21,12,8,3
22/08/2011,19:45,40,13,10,12,5
22/08/2011,20:00,41,18,13,8,2
22/08/2011,20:15,31,20,7,3,1
22/08/2011,20:30,26,12,5,6,3
22/08/2011,20:45,20,9,5,5,1
22/08/2011,21:00,25,12,7,5,1
22/08/2011,21:15,20,11,1,7,1
22/08/2011,21:30,20,12,4,3,1
22/08/2011,21:45,12,7,1,4,0
22/08/2011,22:00,12,7,2,2,1
22/08/2011,22:15,8,3,1,4,0
22/08/2011,22:30,7,1,1,4,1
22/08/2011,22:45,5,4,0,0,1
22/08/2011,23:00,2,1,1,0,0
22/08/2011,23:15,4,1,1,1,1
22/08/2011,23:30,8,2,1,4,1
22/08/2011,23:45,7,3,2,2,0
23/08/2011,00:00,3,1,1,1,0
23/08/2011,00:15,6,3,1,2,0
23/08/2011,00:30,1,0,0,1,0
23/08/2011,00:45,2,1,0,1,0
23/08/2011,01:00,2,0,0,2,0
23/08/2011,01:15,3,1,1,1,0
23/08/2011,01:30,2,1,0,1,0
23/08/2011,01:45,1,1,0,0,0
23/08/2011,02:00,0,0,0,0,0
23/08/2011,02:15,1,0,1,0,0
23/08/2011,02:30,2,0,1,1,0
23/08/2011,02:45,1,0,1,0,0
23/08/2011,03:00,0,0,0,0,0
23/08/2011,03:15,0,0,0,0,0
23/08/2011,03:30,1,0,1,0,0
23/08/2011,03:45,0,0,0,0,0
23/08/2011,04:00,2,0,0,2,0
23/08/2011,04:15,1,0,1,0,0
23/08/2011,04:30,0,0,0,0,0
23/08/2011,04:45,3,1,1,1,0
23/08/2011,05:00,1,0,0,0,1
23/08/2011,05:15,1,1,0,0,0
23/08/2011,05:30,4,1,1,2,0
23/08/2011,05:45,8,2,4,2,0
23/08/2011,06:00,4,0,1,1,2
23/08/2011,06:15,9,4,3,1,1
23/08/2011,06:30,12,1,4,6,1
23/08/2011,06:45,15,1,9,2,3
23/08/2011,07:00,17,6,7,2,2
23/08/2011,07:15,16,2,3,7,4
23/08/2011,07:30,38,4,13,14,7
23/08/2011,07:45,27,2,16,3,6
23/08/2011,08:00,41,4,15,16,6
23/08/2011,08:15,42,6,16,11,9
23/08/2011,08:30,47,6,17,12,12
23/08/2011,08:45,49,9,16,18,6
23/08/2011,09:00,38,2,13,17,6
23/08/2011,09:15,23,1,13,5,4
23/08/2011,09:30,34,3,13,14,4
23/08/2011,09:45,21,3,8,9,1
23/08/2011,10:00,22,3,15,2,2
23/08/2011,10:15,17,6,4,4,3
23/08/2011,10:30,16,4,6,3,3
23/08/2011,10:45,16,1,6,5,4
23/08/2011,11:00,8,1,5,2,0
23/08/2011,11:15,12,6,3,1,2
23/08/2011,11:30,10,0,6,1,3
23/08/2011,11:45,13,5,6,0,2
23/08/2011,12:00,13,10,2,0,1
23/08/2011,12:15,20,2,9,7,2
23/08/2011,12:30,14,8,5,0,1
23/08/2011,12:45,7,4,1,1,1
23/08/2011,13:00,17,7,8,2,0
23/08/2011,13:15,15,7,4,2,2
23/08/2011,13:30,10,2,5,3,0
23/08/2011,13:45,14,9,5,0,0
23/08/2011,14:00,10,5,1,4,0
23/08/2011,14:15,9,3,1,0,5
23/08/2011,14:30,10,6,3,0,1
23/08/2011,14:45,28,10,4,8,6
23/08/2011,15:00,17,6,4,6,1
23/08/2011,15:15,33,15,3,10,5
23/08/2011,15:30,17,6,6,1,4
23/08/2011,15:45,16,8,3,3,2
23/08/2011,16:00,21,7,2,9,3
23/08/2011,16:15,36,23,4,8,1
23/08/2011,16:30,35,13,5,12,5
23/08/2011,16:45,34,13,6,13,2
23/08/2011,17:00,45,21,7,11,6
23/08/2011,17:15,73,28,13,28,4
23/08/2011,17:30,67,22,22,18,5
23/08/2011,17:45,66,34,16,10,6
23/08/2011,18:00,68,28,11,21,8
23/08/2011,18:15,71,25,17,24,5
23/08/2011,18:30,53,17,15,20,1
23/08/2011,18:45,60,21,16,15,8
23/08/2011,19:00,46,23,7,13,3
23/08/2011,19:15,43,20,11,11,1
23/08/2011,19:30,46,22,10,12,2
23/08/2011,19:45,40,18,7,13,2
23/08/2011,20:00,47,26,12,8,1
23/08/2011,20:15,33,14,11,7,1
23/08/2011,20:30,20,10,6,2,2
23/08/2011,20:45,37,19,9,7,2
23/08/2011,21:00,27,16,7,2,2
23/08/2011,21:15,21,10,0,10,1
23/08/2011,21:30,12,8,3,1,0
23/08/2011,21:45,9,1,3,4,1
23/08/2011,22:00,17,5,2,9,1
23/08/2011,22:15,12,7,1,4,0
23/08/2011,22:30,20,8,4,8,0
23/08/2011,22:45,5,4,1,0,0
23/08/2011,23:00,0,0,0,0,0
23/08/2011,23:15,5,4,1,0,0
23/08/2011,23:30,3,1,1,1,0
23/08/2011,23:45,4,1,2,1,0
24/08/2011,00:00,3,1,0,2,0
24/08/2011,00:15,1,1,0,0,0
24/08/2011,00:30,5,4,0,1,0
24/08/2011,00:45,5,1,2,2,0
24/08/2011,01:00,1,1,0,0,0
24/08/2011,01:15,3,0,2,0,1
24/08/2011,01:30,1,1,0,0,0
24/08/2011,01:45,1,1,0,0,0
24/08/2011,02:00,0,0,0,0,0
24/08/2011,02:15,0,0,0,0,0
24/08/2011,02:30,2,0,1,1,0
24/08/2011,02:45,3,2,1,0,0
24/08/2011,03:00,0,0,0,0,0
24/08/2011,03:15,1,0,0,1,0
24/08/2011,03:30,1,0,1,0,0
24/08/2011,03:45,0,0,0,0,0
24/08/2011,04:00,0,0,0,0,0
24/08/2011,04:15,0,0,0,0,0
24/08/2011,04:30,0,0,0,0,0
24/08/2011,04:45,2,0,1,1,0
24/08/2011,05:00,3,1,1,0,1
24/08/2011,05:15,3,1,0,1,1
24/08/2011,05:30,4,1,1,2,0
24/08/2011,05:45,12,2,6,3,1
24/08/2011,06:00,8,1,2,4,1
24/08/2011,06:15,11,2,4,3,2
24/08/2011,06:30,17,5,7,4,1
24/08/2011,06:45,11,3,3,2,3
24/08/2011,07:00,20,5,4,8,3
24/08/2011,07:15,28,11,9,6,2
24/08/2011,07:30,34,6,9,14,5
24/08/2011,07:45,35,3,10,14,8
24/08/2011,08:00,32,6,9,12,5
24/08/2011,08:15,37,4,14,15,4
24/08/2011,08:30,46,9,20,8,9
24/08/2011,08:45,36,6,10,13,7
24/08/2011,09:00,32,4,9,15,4
24/08/2011,09:15,19,1,7,6,5
24/08/2011,09:30,23,1,8,11,3
24/08/2011,09:45,16,3,6,3,4
24/08/2011,10:00,14,2,6,4,2
24/08/2011,10:15,8,2,3,1,2
24/08/2011,10:30,10,3,4,2,1
24/08/2011,10:45,19,4,7,3,5
24/08/2011,11:00,11,3,3,1,4
24/08/2011,11:15,12,3,4,2,3
24/08/2011,11:30,20,5,8,4,3
24/08/2011,11:45,10,1,5,1,3
24/08/2011,12:00,9,3,4,1,1
24/08/2011,12:15,14,6,3,4,1
24/08/2011,12:30,15,7,3,4,1
24/08/2011,12:45,7,2,3,1,1
24/08/2011,13:00,11,3,6,1,1
24/08/2011,13:15,13,3,3,4,3
24/08/2011,13:30,11,4,2,2,3
24/08/2011,13:45,14,4,3,4,3
24/08/2011,14:00,16,7,4,4,1
24/08/2011,14:15,17,7,5,4,1
24/08/2011,14:30,15,4,3,5,3
24/08/2011,14:45,14,3,4,6,1
24/08/2011,15:00,17,7,6,2,2
24/08/2011,15:15,23,9,7,5,2
24/08/2011,15:30,18,8,5,2,3
24/08/2011,15:45,17,5,3,5,4
24/08/2011,16:00,25,12,4,7,2
24/08/2011,16:15,28,12,2,10,4
24/08/2011,16:30,21,7,4,6,4
24/08/2011,16:45,31,9,6,12,4
24/08/2011,17:00,29,8,8,11,2
24/08/2011,17:15,46,12,10,18,6
24/08/2011,17:30,37,12,12,10,3
24/08/2011,17:45,38,15,6,12,5
24/08/2011,18:00,46,12,9,19,6
24/08/2011,18:15,37,11,7,12,7
24/08/2011,18:30,36,9,10,12,5
24/08/2011,18:45,38,13,10,11,4
24/08/2011,19:00,26,10,4,10,2
24/08/2011,19:15,39,14,10,10,5
24/08/2011,19:30,42,15,12,11,4
24/08/2011,19:45,25,6,5,12,2
24/08/2011,20:00,25,8,8,8,1
24/08/2011,20:15,27,10,6,10,1
24/08/2011,20:30,25,12,6,6,1
