Date,,Ballston Connector,Ballston Connector Ped IN,Ballston Connector Ped OUT,Ballston Connector Bike IN,Ballston Connector Bike OUT
07/01/2013,21:45,1,0,1,0,0
07/01/2013,22:00,1,0,1,0,0
07/01/2013,22:15,1,0,0,0,1
07/01/2013,22:30,0,0,0,0,0
07/01/2013,22:45,0,0,0,0,0
07/01/2013,23:00,0,0,0,0,0
07/01/2013,23:15,1,0,1,0,0
07/01/2013,23:30,1,0,1,0,0
07/01/2013,23:45,1,0,0,0,1
08/01/2013,00:00,0,0,0,0,0
08/01/2013,00:15,0,0,0,0,0
08/01/2013,00:30,0,0,0,0,0
08/01/2013,00:45,0,0,0,0,0
08/01/2013,01:00,0,0,0,0,0
08/01/2013,01:15,0,0,0,0,0
08/01/2013,01:30,0,0,0,0,0
08/01/2013,01:45,0,0,0,0,0
08/01/2013,02:00,0,0,0,0,0
08/01/2013,02:15,0,0,0,0,0
08/01/2013,02:30,0,0,0,0,0
08/01/2013,02:45,0,0,0,0,0
08/01/2013,03:00,0,0,0,0,0
08/01/2013,03:15,0,0,0,0,0
08/01/2013,03:30,0,0,0,0,0
08/01/2013,03:45,0,0,0,0,0
08/01/2013,04:00,0,0,0,0,0
08/01/2013,04:15,0,0,0,0,0
08/01/2013,04:30,0,0,0,0,0
08/01/2013,04:45,0,0,0,0,0
08/01/2013,05:00,0,0,0,0,0
08/01/2013,05:15,0,0,0,0,0
08/01/2013,05:30,1,1,0,0,0
08/01/2013,05:45,5,1,1,0,3
08/01/2013,06:00,4,1,1,2,0
08/01/2013,06:15,1,1,0,0,0
08/01/2013,06:30,8,6,0,2,0
08/01/2013,06:45,4,0,2,0,2
08/01/2013,07:00,12,6,1,5,0
08/01/2013,07:15,12,4,2,5,1
08/01/2013,07:30,18,11,0,3,4
08/01/2013,07:45,12,7,0,4,1
08/01/2013,08:00,20,11,0,8,1
08/01/2013,08:15,18,9,0,9,0
08/01/2013,08:30,15,10,0,5,0
08/01/2013,08:45,13,8,0,5,0
08/01/2013,09:00,9,2,0,7,0
08/01/2013,09:15,10,5,4,1,0
08/01/2013,09:30,5,5,0,0,0
08/01/2013,09:45,4,1,0,3,0
08/01/2013,10:00,3,1,2,0,0
08/01/2013,10:15,5,3,0,2,0
08/01/2013,10:30,0,0,0,0,0
08/01/2013,10:45,3,1,0,0,2
08/01/2013,11:00,6,5,1,0,0
08/01/2013,11:15,2,1,0,1,0
08/01/2013,11:30,2,1,1,0,0
08/01/2013,11:45,5,1,1,1,2
08/01/2013,12:00,7,5,2,0,0
08/01/2013,12:15,4,0,2,1,1
08/01/2013,12:30,6,2,3,0,1
08/01/2013,12:45,4,2,1,1,0
08/01/2013,13:00,8,3,2,3,0
08/01/2013,13:15,6,0,1,4,1
08/01/2013,13:30,5,2,3,0,0
08/01/2013,13:45,7,3,3,0,1
08/01/2013,14:00,4,1,0,1,2
08/01/2013,14:15,3,0,2,0,1
08/01/2013,14:30,3,2,1,0,0
08/01/2013,14:45,6,2,2,0,2
08/01/2013,15:00,2,0,1,0,1
08/01/2013,15:15,6,2,2,2,0
08/01/2013,15:30,9,3,4,1,1
08/01/2013,15:45,7,4,2,0,1
08/01/2013,16:00,18,1,11,2,4
08/01/2013,16:15,16,1,7,1,7
08/01/2013,16:30,13,5,2,0,6
08/01/2013,16:45,17,1,10,0,6
08/01/2013,17:00,25,5,12,1,7
08/01/2013,17:15,20,6,5,5,4
08/01/2013,17:30,25,2,15,0,8
08/01/2013,17:45,10,2,6,0,2
08/01/2013,18:00,13,2,3,1,7
08/01/2013,18:15,9,2,2,0,5
08/01/2013,18:30,16,2,6,4,4
08/01/2013,18:45,5,0,4,0,1
08/01/2013,19:00,13,2,5,2,4
08/01/2013,19:15,14,4,4,0,6
08/01/2013,19:30,7,3,2,0,2
08/01/2013,19:45,5,1,2,1,1
08/01/2013,20:00,7,0,5,0,2
08/01/2013,20:15,4,1,3,0,0
08/01/2013,20:30,1,0,0,0,1
08/01/2013,20:45,3,0,1,2,0
08/01/2013,21:00,2,1,0,0,1
08/01/2013,21:15,1,0,0,1,0
08/01/2013,21:30,1,0,1,0,0
08/01/2013,21:45,0,0,0,0,0
08/01/2013,22:00,1,0,0,0,1
08/01/2013,22:15,0,0,0,0,0
08/01/2013,22:30,0,0,0,0,0
08/01/2013,22:45,1,0,1,0,0
08/01/2013,23:00,0,0,0,0,0
08/01/2013,23:15,0,0,0,0,0
08/01/2013,23:30,0,0,0,0,0
08/01/2013,23:45,0,0,0,0,0
09/01/2013,00:00,0,0,0,0,0
09/01/2013,00:15,0,0,0,0,0
09/01/2013,00:30,0,0,0,0,0
09/01/2013,00:45,0,0,0,0,0
09/01/2013,01:00,0,0,0,0,0
09/01/2013,01:15,0,0,0,0,0
09/01/2013,01:30,0,0,0,0,0
09/01/2013,01:45,0,0,0,0,0
09/01/2013,02:00,0,0,0,0,0
09/01/2013,02:15,0,0,0,0,0
09/01/2013,02:30,0,0,0,0,0
09/01/2013,02:45,0,0,0,0,0
09/01/2013,03:00,0,0,0,0,0
09/01/2013,03:15,0,0,0,0,0
09/01/2013,03:30,0,0,0,0,0
09/01/2013,03:45,0,0,0,0,0
09/01/2013,04:00,0,0,0,0,0
09/01/2013,04:15,0,0,0,0,0
09/01/2013,04:30,0,0,0,0,0
09/01/2013,04:45,1,1,0,0,0
09/01/2013,05:00,1,1,0,0,0
09/01/2013,05:15,1,0,1,0,0
09/01/2013,05:30,3,1,0,2,0
09/01/2013,05:45,4,0,3,0,1
09/01/2013,06:00,2,1,0,1,0
09/01/2013,06:15,2,1,1,0,0
09/01/2013,06:30,4,1,2,1,0
09/01/2013,06:45,12,6,3,2,1
09/01/2013,07:00,18,8,2,6,2
09/01/2013,07:15,22,11,1,6,4
09/01/2013,07:30,12,6,1,4,1
09/01/2013,07:45,18,7,1,7,3
09/01/2013,08:00,20,7,1,12,0
09/01/2013,08:15,20,5,0,13,2
09/01/2013,08:30,23,10,1,10,2
09/01/2013,08:45,14,9,0,5,0
09/01/2013,09:00,7,5,0,2,0
09/01/2013,09:15,9,4,3,1,1
09/01/2013,09:30,5,4,0,0,1
09/01/2013,09:45,4,1,0,3,0
09/01/2013,10:00,1,0,0,1,0
09/01/2013,10:15,2,0,0,1,1
09/01/2013,10:30,6,4,1,1,0
09/01/2013,10:45,3,1,2,0,0
09/01/2013,11:00,1,0,0,1,0
09/01/2013,11:15,7,3,3,1,0
09/01/2013,11:30,6,2,3,0,1
09/01/2013,11:45,6,2,4,0,0
09/01/2013,12:00,9,3,6,0,0
09/01/2013,12:15,12,1,5,4,2
09/01/2013,12:30,4,2,1,1,0
09/01/2013,12:45,8,4,2,2,0
09/01/2013,13:00,10,7,3,0,0
09/01/2013,13:15,4,2,2,0,0
09/01/2013,13:30,8,3,4,1,0
09/01/2013,13:45,1,0,1,0,0
09/01/2013,14:00,2,1,1,0,0
09/01/2013,14:15,3,2,1,0,0
09/01/2013,14:30,3,0,2,0,1
09/01/2013,14:45,6,1,3,0,2
09/01/2013,15:00,4,0,0,1,3
09/01/2013,15:15,12,1,0,1,10
09/01/2013,15:30,5,1,1,1,2
09/01/2013,15:45,4,0,2,0,2
09/01/2013,16:00,13,3,3,0,7
09/01/2013,16:15,7,0,3,1,3
09/01/2013,16:30,15,2,7,1,5
09/01/2013,16:45,16,3,5,3,5
09/01/2013,17:00,21,5,10,2,4
09/01/2013,17:15,24,7,5,1,11
09/01/2013,17:30,16,1,5,3,7
09/01/2013,17:45,15,2,6,0,7
09/01/2013,18:00,10,0,5,2,3
09/01/2013,18:15,17,3,8,0,6
09/01/2013,18:30,13,0,7,2,4
09/01/2013,18:45,7,1,2,1,3
09/01/2013,19:00,11,2,7,0,2
09/01/2013,19:15,5,1,3,0,1
09/01/2013,19:30,5,1,3,0,1
09/01/2013,19:45,8,3,5,0,0
09/01/2013,20:00,5,2,0,0,3
09/01/2013,20:15,3,0,3,0,0
09/01/2013,20:30,5,1,3,0,1
09/01/2013,20:45,3,2,0,0,1
09/01/2013,21:00,2,0,1,0,1
09/01/2013,21:15,1,0,1,0,0
09/01/2013,21:30,1,0,0,0,1
09/01/2013,21:45,1,0,0,0,1
09/01/2013,22:00,0,0,0,0,0
09/01/2013,22:15,0,0,0,0,0
09/01/2013,22:30,0,0,0,0,0
09/01/2013,22:45,1,0,1,0,0
09/01/2013,23:00,0,0,0,0,0
09/01/2013,23:15,0,0,0,0,0
09/01/2013,23:30,2,0,2,0,0
09/01/2013,23:45,0,0,0,0,0
10/01/2013,00:00,0,0,0,0,0
10/01/2013,00:15,0,0,0,0,0
10/01/2013,00:30,0,0,0,0,0
10/01/2013,00:45,0,0,0,0,0
10/01/2013,01:00,0,0,0,0,0
10/01/2013,01:15,0,0,0,0,0
10/01/2013,01:30,0,0,0,0,0
10/01/2013,01:45,0,0,0,0,0
10/01/2013,02:00,1,0,1,0,0
10/01/2013,02:15,0,0,0,0,0
10/01/2013,02:30,0,0,0,0,0
10/01/2013,02:45,0,0,0,0,0
10/01/2013,03:00,0,0,0,0,0
10/01/2013,03:15,0,0,0,0,0
10/01/2013,03:30,0,0,0,0,0
10/01/2013,03:45,0,0,0,0,0
10/01/2013,04:00,0,0,0,0,0
10/01/2013,04:15,0,0,0,0,0
10/01/2013,04:30,0,0,0,0,0
10/01/2013,04:45,0,0,0,0,0
10/01/2013,05:00,0,0,0,0,0
10/01/2013,05:15,0,0,0,0,0
10/01/2013,05:30,3,1,1,1,0
10/01/2013,05:45,3,1,2,0,0
10/01/2013,06:00,4,2,0,0,2
10/01/2013,06:15,12,4,4,4,0
10/01/2013,06:30,10,2,4,3,1
10/01/2013,06:45,12,9,1,1,1
10/01/2013,07:00,9,5,1,1,2
10/01/2013,07:15,23,8,2,9,4
10/01/2013,07:30,14,10,1,2,1
10/01/2013,07:45,14,7,2,5,0
10/01/2013,08:00,21,10,2,9,0
10/01/2013,08:15,16,9,1,6,0
10/01/2013,08:30,11,5,3,3,0
10/01/2013,08:45,14,7,1,4,2
10/01/2013,09:00,7,4,0,3,0
10/01/2013,09:15,9,4,1,4,0
10/01/2013,09:30,3,3,0,0,0
10/01/2013,09:45,5,3,0,2,0
10/01/2013,10:00,4,3,0,1,0
10/01/2013,10:15,10,4,2,4,0
10/01/2013,10:30,1,0,0,1,0
10/01/2013,10:45,0,0,0,0,0
10/01/2013,11:00,5,1,4,0,0
10/01/2013,11:15,4,1,2,0,1
10/01/2013,11:30,6,2,3,1,0
10/01/2013,11:45,6,3,2,1,0
10/01/2013,12:00,8,2,4,0,2
10/01/2013,12:15,7,4,2,1,0
10/01/2013,12:30,12,8,4,0,0
10/01/2013,12:45,17,8,4,3,2
10/01/2013,13:00,12,2,6,2,2
10/01/2013,13:15,11,4,2,1,4
10/01/2013,13:30,10,2,2,5,1
10/01/2013,13:45,9,4,2,1,2
10/01/2013,14:00,6,1,2,2,1
10/01/2013,14:15,6,3,2,0,1
10/01/2013,14:30,2,1,0,0,1
10/01/2013,14:45,1,0,1,0,0
10/01/2013,15:00,9,4,0,3,2
10/01/2013,15:15,5,0,1,3,1
10/01/2013,15:30,4,0,2,0,2
10/01/2013,15:45,5,1,2,0,2
10/01/2013,16:00,13,1,9,1,2
10/01/2013,16:15,17,3,9,0,5
10/01/2013,16:30,12,1,3,1,7
10/01/2013,16:45,22,4,6,9,3
10/01/2013,17:00,17,5,4,2,6
10/01/2013,17:15,18,4,7,1,6
10/01/2013,17:30,18,4,3,2,9
10/01/2013,17:45,24,3,14,1,6
10/01/2013,18:00,8,0,6,0,2
10/01/2013,18:15,12,0,7,0,5
10/01/2013,18:30,13,1,7,2,3
10/01/2013,18:45,8,0,5,0,3
10/01/2013,19:00,8,2,1,1,4
10/01/2013,19:15,7,1,3,0,3
10/01/2013,19:30,4,0,2,0,2
10/01/2013,19:45,4,0,3,0,1
10/01/2013,20:00,6,1,3,0,2
10/01/2013,20:15,5,0,3,1,1
10/01/2013,20:30,3,0,2,1,0
10/01/2013,20:45,2,0,1,0,1
10/01/2013,21:00,4,0,2,0,2
10/01/2013,21:15,3,1,1,0,1
10/01/2013,21:30,1,0,0,0,1
10/01/2013,21:45,1,1,0,0,0
10/01/2013,22:00,3,0,1,0,2
10/01/2013,22:15,0,0,0,0,0
10/01/2013,22:30,0,0,0,0,0
10/01/2013,22:45,3,1,0,0,2
10/01/2013,23:00,0,0,0,0,0
10/01/2013,23:15,1,0,1,0,0
10/01/2013,23:30,1,0,1,0,0
10/01/2013,23:45,0,0,0,0,0
11/01/2013,00:00,0,0,0,0,0
11/01/2013,00:15,0,0,0,0,0
11/01/2013,00:30,0,0,0,0,0
11/01/2013,00:45,0,0,0,0,0
11/01/2013,01:00,0,0,0,0,0
11/01/2013,01:15,0,0,0,0,0
11/01/2013,01:30,0,0,0,0,0
11/01/2013,01:45,0,0,0,0,0
11/01/2013,02:00,1,0,1,0,0
11/01/2013,02:15,0,0,0,0,0
11/01/2013,02:30,0,0,0,0,0
11/01/2013,02:45,0,0,0,0,0
11/01/2013,03:00,0,0,0,0,0
11/01/2013,03:15,0,0,0,0,0
11/01/2013,03:30,0,0,0,0,0
11/01/2013,03:45,0,0,0,0,0
11/01/2013,04:00,0,0,0,0,0
11/01/2013,04:15,0,0,0,0,0
11/01/2013,04:30,0,0,0,0,0
11/01/2013,04:45,0,0,0,0,0
11/01/2013,05:00,3,1,1,0,1
11/01/2013,05:15,2,2,0,0,0
11/01/2013,05:30,2,2,0,0,0
11/01/2013,05:45,4,2,0,0,2
11/01/2013,06:00,3,2,0,1,0
11/01/2013,06:15,4,0,2,1,1
11/01/2013,06:30,6,1,3,1,1
11/01/2013,06:45,9,6,1,2,0
11/01/2013,07:00,8,5,1,2,0
11/01/2013,07:15,21,8,1,12,0
11/01/2013,07:30,7,3,0,3,1
11/01/2013,07:45,18,6,2,6,4
11/01/2013,08:00,16,10,0,6,0
11/01/2013,08:15,20,13,0,6,1
11/01/2013,08:30,16,8,0,7,1
11/01/2013,08:45,14,7,3,4,0
11/01/2013,09:00,12,8,2,1,1
11/01/2013,09:15,5,2,1,2,0
11/01/2013,09:30,2,2,0,0,0
11/01/2013,09:45,4,2,0,2,0
11/01/2013,10:00,1,0,1,0,0
11/01/2013,10:15,3,2,0,1,0
11/01/2013,10:30,2,1,1,0,0
11/01/2013,10:45,3,2,0,1,0
11/01/2013,11:00,3,1,2,0,0
11/01/2013,11:15,2,0,0,2,0
11/01/2013,11:30,4,1,1,2,0
11/01/2013,11:45,5,3,2,0,0
11/01/2013,12:00,9,5,3,0,1
11/01/2013,12:15,7,3,2,1,1
11/01/2013,12:30,5,1,3,1,0
11/01/2013,12:45,2,1,1,0,0
11/01/2013,13:00,4,4,0,0,0
11/01/2013,13:15,5,1,1,1,2
11/01/2013,13:30,8,4,2,2,0
11/01/2013,13:45,8,1,3,1,3
11/01/2013,14:00,0,0,0,0,0
11/01/2013,14:15,2,0,2,0,0
11/01/2013,14:30,4,1,1,0,2
11/01/2013,14:45,8,2,2,3,1
11/01/2013,15:00,3,0,2,0,1
11/01/2013,15:15,3,0,1,1,1
11/01/2013,15:30,4,1,3,0,0
11/01/2013,15:45,5,0,2,1,2
11/01/2013,16:00,6,3,1,1,1
11/01/2013,16:15,9,0,6,0,3
11/01/2013,16:30,9,0,3,1,5
11/01/2013,16:45,9,1,3,0,5
11/01/2013,17:00,10,2,4,1,3
11/01/2013,17:15,7,1,4,0,2
11/01/2013,17:30,7,1,3,0,3
11/01/2013,17:45,8,0,5,1,2
11/01/2013,18:00,10,0,6,2,2
11/01/2013,18:15,11,1,5,0,5
11/01/2013,18:30,6,1,2,1,2
11/01/2013,18:45,2,1,0,0,1
11/01/2013,19:00,6,0,4,0,2
11/01/2013,19:15,3,1,2,0,0
11/01/2013,19:30,3,1,1,0,1
11/01/2013,19:45,1,0,1,0,0
11/01/2013,20:00,3,0,1,0,2
11/01/2013,20:15,4,1,2,0,1
11/01/2013,20:30,2,0,0,2,0
11/01/2013,20:45,0,0,0,0,0
11/01/2013,21:00,2,1,1,0,0
11/01/2013,21:15,1,0,1,0,0
11/01/2013,21:30,1,0,0,1,0
11/01/2013,21:45,0,0,0,0,0
11/01/2013,22:00,0,0,0,0,0
11/01/2013,22:15,0,0,0,0,0
11/01/2013,22:30,2,0,2,0,0
11/01/2013,22:45,0,0,0,0,0
11/01/2013,23:00,0,0,0,0,0
11/01/2013,23:15,2,1,1,0,0
11/01/2013,23:30,0,0,0,0,0
11/01/2013,23:45,0,0,0,0,0
12/01/2013,00:00,0,0,0,0,0
12/01/2013,00:15,2,0,0,1,1
12/01/2013,00:30,0,0,0,0,0
12/01/2013,00:45,0,0,0,0,0
12/01/2013,01:00,0,0,0,0,0
12/01/2013,01:15,0,0,0,0,0
12/01/2013,01:30,0,0,0,0,0
12/01/2013,01:45,0,0,0,0,0
12/01/2013,02:00,1,0,1,0,0
12/01/2013,02:15,1,0,0,0,1
12/01/2013,02:30,2,0,2,0,0
12/01/2013,02:45,0,0,0,0,0
12/01/2013,03:00,0,0,0,0,0
12/01/2013,03:15,0,0,0,0,0
12/01/2013,03:30,0,0,0,0,0
12/01/2013,03:45,0,0,0,0,0
12/01/2013,04:00,0,0,0,0,0
12/01/2013,04:15,0,0,0,0,0
12/01/2013,04:30,1,1,0,0,0
12/01/2013,04:45,1,0,1,0,0
12/01/2013,05:00,0,0,0,0,0
12/01/2013,05:15,1,1,0,0,0
12/01/2013,05:30,0,0,0,0,0
12/01/2013,05:45,0,0,0,0,0
12/01/2013,06:00,1,0,1,0,0
12/01/2013,06:15,0,0,0,0,0
12/01/2013,06:30,2,2,0,0,0
12/01/2013,06:45,6,4,1,0,1
12/01/2013,07:00,6,4,2,0,0
12/01/2013,07:15,2,0,1,1,0
12/01/2013,07:30,1,1,0,0,0
12/01/2013,07:45,1,0,0,0,1
12/01/2013,08:00,3,2,0,1,0
12/01/2013,08:15,38,1,33,3,1
12/01/2013,08:30,4,1,3,0,0
12/01/2013,08:45,48,44,4,0,0
12/01/2013,09:00,9,6,3,0,0
12/01/2013,09:15,5,1,2,2,0
12/01/2013,09:30,16,4,7,4,1
12/01/2013,09:45,10,2,8,0,0
12/01/2013,10:00,9,4,2,0,3
12/01/2013,10:15,14,5,2,4,3
12/01/2013,10:30,14,4,5,3,2
12/01/2013,10:45,12,3,3,2,4
12/01/2013,11:00,13,5,5,2,1
12/01/2013,11:15,14,6,3,2,3
12/01/2013,11:30,7,3,2,0,2
12/01/2013,11:45,13,6,2,3,2
12/01/2013,12:00,5,3,2,0,0
12/01/2013,12:15,15,2,9,1,3
12/01/2013,12:30,7,2,4,0,1
12/01/2013,12:45,15,7,3,2,3
12/01/2013,13:00,12,6,3,2,1
12/01/2013,13:15,13,7,3,2,1
12/01/2013,13:30,18,6,5,2,5
12/01/2013,13:45,13,4,6,3,0
12/01/2013,14:00,14,1,6,3,4
12/01/2013,14:15,15,2,6,4,3
12/01/2013,14:30,21,4,10,3,4
12/01/2013,14:45,15,6,4,1,4
12/01/2013,15:00,21,3,5,5,8
12/01/2013,15:15,24,4,6,13,1
12/01/2013,15:30,12,2,3,3,4
12/01/2013,15:45,11,4,3,0,4
12/01/2013,16:00,15,4,1,7,3
12/01/2013,16:15,11,2,2,0,7
12/01/2013,16:30,17,8,4,3,2
12/01/2013,16:45,10,2,5,3,0
12/01/2013,17:00,11,7,0,2,2
12/01/2013,17:15,8,7,0,0,1
12/01/2013,17:30,4,1,2,0,1
12/01/2013,17:45,5,1,4,0,0
12/01/2013,18:00,2,1,0,0,1
12/01/2013,18:15,1,0,0,0,1
12/01/2013,18:30,5,2,1,2,0
12/01/2013,18:45,1,0,0,1,0
12/01/2013,19:00,1,0,0,0,1
12/01/2013,19:15,0,0,0,0,0
12/01/2013,19:30,1,0,1,0,0
12/01/2013,19:45,2,0,2,0,0
12/01/2013,20:00,1,0,0,1,0
12/01/2013,20:15,4,2,2,0,0
12/01/2013,20:30,0,0,0,0,0
12/01/2013,20:45,7,2,2,3,0
12/01/2013,21:00,1,0,0,0,1
12/01/2013,21:15,3,2,1,0,0
12/01/2013,21:30,0,0,0,0,0
12/01/2013,21:45,0,0,0,0,0
12/01/2013,22:00,0,0,0,0,0
12/01/2013,22:15,0,0,0,0,0
12/01/2013,22:30,2,0,2,0,0
12/01/2013,22:45,2,2,0,0,0
12/01/2013,23:00,0,0,0,0,0
12/01/2013,23:15,1,0,1,0,0
12/01/2013,23:30,0,0,0,0,0
12/01/2013,23:45,0,0,0,0,0
13/01/2013,00:00,0,0,0,0,0
13/01/2013,00:15,2,0,0,0,2
13/01/2013,00:30,0,0,0,0,0
13/01/2013,00:45,2,0,1,0,1
13/01/2013,01:00,0,0,0,0,0
13/01/2013,01:15,0,0,0,0,0
13/01/2013,01:30,0,0,0,0,0
13/01/2013,01:45,1,0,1,0,0
13/01/2013,02:00,0,0,0,0,0
13/01/2013,02:15,0,0,0,0,0
13/01/2013,02:30,2,0,1,0,1
13/01/2013,02:45,0,0,0,0,0
13/01/2013,03:00,0,0,0,0,0
13/01/2013,03:15,0,0,0,0,0
13/01/2013,03:30,0,0,0,0,0
13/01/2013,03:45,0,0,0,0,0
13/01/2013,04:00,0,0,0,0,0
13/01/2013,04:15,0,0,0,0,0
13/01/2013,04:30,0,0,0,0,0
13/01/2013,04:45,0,0,0,0,0
13/01/2013,05:00,0,0,0,0,0
13/01/2013,05:15,0,0,0,0,0
13/01/2013,05:30,0,0,0,0,0
13/01/2013,05:45,0,0,0,0,0
13/01/2013,06:00,0,0,0,0,0
13/01/2013,06:15,1,0,1,0,0
13/01/2013,06:30,0,0,0,0,0
13/01/2013,06:45,1,1,0,0,0
13/01/2013,07:00,1,1,0,0,0
13/01/2013,07:15,1,1,0,0,0
13/01/2013,07:30,1,0,1,0,0
13/01/2013,07:45,3,1,1,1,0
13/01/2013,08:00,1,1,0,0,0
13/01/2013,08:15,2,0,1,1,0
13/01/2013,08:30,5,1,1,1,2
13/01/2013,08:45,3,0,2,0,1
13/01/2013,09:00,6,4,2,0,0
13/01/2013,09:15,10,4,5,1,0
13/01/2013,09:30,6,1,3,1,1
13/01/2013,09:45,7,3,1,0,3
13/01/2013,10:00,6,2,1,0,3
13/01/2013,10:15,9,5,3,1,0
13/01/2013,10:30,14,4,4,1,5
13/01/2013,10:45,8,3,2,2,1
13/01/2013,11:00,10,0,7,3,0
13/01/2013,11:15,16,5,3,2,6
13/01/2013,11:30,13,7,1,4,1
13/01/2013,11:45,2,0,0,1,1
13/01/2013,12:00,8,5,2,0,1
13/01/2013,12:15,11,5,3,3,0
13/01/2013,12:30,5,2,1,2,0
13/01/2013,12:45,19,7,6,4,2
13/01/2013,13:00,7,3,2,2,0
13/01/2013,13:15,9,3,2,0,4
13/01/2013,13:30,6,0,1,1,4
13/01/2013,13:45,10,4,4,1,1
13/01/2013,14:00,8,5,2,0,1
13/01/2013,14:15,9,2,3,3,1
13/01/2013,14:30,6,1,0,2,3
13/01/2013,14:45,15,11,3,0,1
13/01/2013,15:00,5,1,0,3,1
13/01/2013,15:15,12,4,2,1,5
13/01/2013,15:30,7,3,2,0,2
13/01/2013,15:45,3,0,3,0,0
13/01/2013,16:00,6,0,1,3,2
13/01/2013,16:15,7,4,3,0,0
13/01/2013,16:30,7,4,2,1,0
13/01/2013,16:45,7,4,3,0,0
13/01/2013,17:00,7,5,1,1,0
13/01/2013,17:15,3,2,1,0,0
13/01/2013,17:30,3,2,1,0,0
13/01/2013,17:45,1,0,1,0,0
13/01/2013,18:00,1,0,1,0,0
13/01/2013,18:15,1,1,0,0,0
13/01/2013,18:30,0,0,0,0,0
13/01/2013,18:45,3,0,1,0,2
13/01/2013,19:00,0,0,0,0,0
13/01/2013,19:15,0,0,0,0,0
13/01/2013,19:30,0,0,0,0,0
13/01/2013,19:45,1,0,1,0,0
13/01/2013,20:00,2,0,1,1,0
13/01/2013,20:15,0,0,0,0,0
13/01/2013,20:30,2,0,2,0,0
13/01/2013,20:45,0,0,0,0,0
13/01/2013,21:00,0,0,0,0,0
13/01/2013,21:15,0,0,0,0,0
13/01/2013,21:30,0,0,0,0,0
13/01/2013,21:45,0,0,0,0,0
13/01/2013,22:00,0,0,0,0,0
13/01/2013,22:15,0,0,0,0,0
13/01/2013,22:30,2,0,0,1,1
13/01/2013,22:45,0,0,0,0,0
13/01/2013,23:00,0,0,0,0,0
13/01/2013,23:15,0,0,0,0,0
13/01/2013,23:30,0,0,0,0,0
13/01/2013,23:45,0,0,0,0,0
14/01/2013,00:00,0,0,0,0,0
14/01/2013,00:15,1,1,0,0,0
14/01/2013,00:30,0,0,0,0,0
14/01/2013,00:45,0,0,0,0,0
14/01/2013,01:00,0,0,0,0,0
14/01/2013,01:15,0,0,0,0,0
14/01/2013,01:30,0,0,0,0,0
14/01/2013,01:45,0,0,0,0,0
14/01/2013,02:00,0,0,0,0,0
14/01/2013,02:15,0,0,0,0,0
14/01/2013,02:30,0,0,0,0,0
14/01/2013,02:45,0,0,0,0,0
14/01/2013,03:00,0,0,0,0,0
14/01/2013,03:15,0,0,0,0,0
14/01/2013,03:30,0,0,0,0,0
14/01/2013,03:45,0,0,0,0,0
14/01/2013,04:00,0,0,0,0,0
14/01/2013,04:15,1,0,1,0,0
14/01/2013,04:30,0,0,0,0,0
14/01/2013,04:45,0,0,0,0,0
14/01/2013,05:00,1,1,0,0,0
14/01/2013,05:15,0,0,0,0,0
14/01/2013,05:30,1,0,1,0,0
14/01/2013,05:45,2,2,0,0,0
14/01/2013,06:00,1,1,0,0,0
14/01/2013,06:15,3,1,1,1,0
14/01/2013,06:30,2,1,0,1,0
14/01/2013,06:45,6,3,1,2,0
14/01/2013,07:00,15,6,3,6,0
14/01/2013,07:15,9,3,2,4,0
14/01/2013,07:30,16,12,0,4,0
14/01/2013,07:45,21,14,0,7,0
14/01/2013,08:00,19,11,0,7,1
14/01/2013,08:15,12,8,0,4,0
14/01/2013,08:30,12,7,0,5,0
14/01/2013,08:45,11,6,1,4,0
14/01/2013,09:00,8,4,1,3,0
14/01/2013,09:15,7,3,0,2,2
14/01/2013,09:30,2,1,0,1,0
14/01/2013,09:45,7,3,1,3,0
14/01/2013,10:00,6,3,0,3,0
14/01/2013,10:15,5,2,0,3,0
14/01/2013,10:30,2,0,1,0,1
14/01/2013,10:45,4,2,2,0,0
14/01/2013,11:00,4,1,2,1,0
14/01/2013,11:15,5,2,1,0,2
14/01/2013,11:30,10,3,4,2,1
14/01/2013,11:45,8,2,6,0,0
14/01/2013,12:00,10,5,4,0,1
14/01/2013,12:15,5,3,1,0,1
14/01/2013,12:30,4,0,4,0,0
14/01/2013,12:45,6,2,4,0,0
14/01/2013,13:00,3,0,2,1,0
14/01/2013,13:15,5,5,0,0,0
14/01/2013,13:30,5,3,1,1,0
14/01/2013,13:45,3,1,1,1,0
14/01/2013,14:00,4,2,2,0,0
14/01/2013,14:15,4,1,1,1,1
14/01/2013,14:30,4,1,1,1,1
14/01/2013,14:45,6,1,4,0,1
14/01/2013,15:00,5,1,2,0,2
14/01/2013,15:15,6,4,2,0,0
14/01/2013,15:30,3,0,1,0,2
14/01/2013,15:45,5,1,2,0,2
14/01/2013,16:00,6,0,4,2,0
14/01/2013,16:15,7,1,4,1,1
14/01/2013,16:30,11,2,7,0,2
14/01/2013,16:45,9,3,4,0,2
14/01/2013,17:00,21,3,8,2,8
14/01/2013,17:15,12,3,4,0,5
14/01/2013,17:30,13,3,5,0,5
14/01/2013,17:45,18,3,11,2,2
14/01/2013,18:00,6,1,4,0,1
14/01/2013,18:15,13,1,9,1,2
14/01/2013,18:30,8,1,5,0,2
14/01/2013,18:45,8,2,4,0,2
14/01/2013,19:00,9,5,3,1,0
14/01/2013,19:15,5,0,1,1,3
